datum,temperatura,leto,mesec
2018-01-01,6.9,2018,1
2018-01-02,3.4,2018,1
2018-01-03,2.5,2018,1
2018-01-04,3.5,2018,1
2018-01-05,7.1,2018,1
2018-01-06,10.5,2018,1
2018-01-07,8.4,2018,1
2018-01-08,6.8,2018,1
2018-01-09,6.6,2018,1
2018-01-10,5.7,2018,1
2018-01-11,5.7,2018,1
2018-01-12,4.6,2018,1
2018-01-13,2.7,2018,1
2018-01-14,0.1,2018,1
2018-01-15,-1.2,2018,1
2018-01-16,3.0,2018,1
2018-01-17,2.3,2018,1
2018-01-18,2.9,2018,1
2018-01-19,2.9,2018,1
2018-01-20,1.9,2018,1
2018-01-21,2.4,2018,1
2018-01-22,0.7,2018,1
2018-01-23,2.7,2018,1
2018-01-24,3.4,2018,1
2018-01-25,4.6,2018,1
2018-01-26,8.0,2018,1
2018-01-27,2.9,2018,1
2018-01-28,3.9,2018,1
2018-01-29,4.8,2018,1
2018-01-30,6.0,2018,1
2018-01-31,4.4,2018,1
