datum,temperatura,leto,mesec
2012-10-01,16.9,2012,10
2012-10-02,14.8,2012,10
2012-10-03,14.6,2012,10
2012-10-04,15.5,2012,10
2012-10-05,14.9,2012,10
2012-10-06,15.7,2012,10
2012-10-07,15.7,2012,10
2012-10-08,11.1,2012,10
2012-10-09,12.0,2012,10
2012-10-10,10.2,2012,10
2012-10-11,9.9,2012,10
2012-10-12,11.5,2012,10
2012-10-13,11.6,2012,10
2012-10-14,12.1,2012,10
2012-10-15,14.2,2012,10
2012-10-16,8.9,2012,10
2012-10-17,10.1,2012,10
2012-10-18,13.5,2012,10
2012-10-19,13.4,2012,10
2012-10-20,12.4,2012,10
2012-10-21,11.1,2012,10
2012-10-22,10.8,2012,10
2012-10-23,10.1,2012,10
2012-10-24,10.1,2012,10
2012-10-25,9.4,2012,10
2012-10-26,7.6,2012,10
2012-10-27,10.8,2012,10
2012-10-28,3.7,2012,10
2012-10-29,2.1,2012,10
2012-10-30,2.2,2012,10
2012-10-31,5.1,2012,10
