datum,temperatura,leto,mesec
2012-05-01,20.3,2012,5
2012-05-02,19.6,2012,5
2012-05-03,17.2,2012,5
2012-05-04,14.9,2012,5
2012-05-05,15.4,2012,5
2012-05-06,15.8,2012,5
2012-05-07,14.0,2012,5
2012-05-08,15.0,2012,5
2012-05-09,16.9,2012,5
2012-05-10,18.9,2012,5
2012-05-11,20.2,2012,5
2012-05-12,18.9,2012,5
2012-05-13,11.5,2012,5
2012-05-14,10.5,2012,5
2012-05-15,12.6,2012,5
2012-05-16,8.8,2012,5
2012-05-17,11.1,2012,5
2012-05-18,11.6,2012,5
2012-05-19,14.4,2012,5
2012-05-20,17.3,2012,5
2012-05-21,15.5,2012,5
2012-05-22,14.6,2012,5
2012-05-23,18.5,2012,5
2012-05-24,19.8,2012,5
2012-05-25,17.7,2012,5
2012-05-26,15.7,2012,5
2012-05-27,16.2,2012,5
2012-05-28,16.5,2012,5
2012-05-29,16.4,2012,5
2012-05-30,18.4,2012,5
2012-05-31,18.0,2012,5
