datum,temperatura,leto,mesec
2012-04-01,6.8,2012,4
2012-04-02,8.6,2012,4
2012-04-03,11.4,2012,4
2012-04-04,14.2,2012,4
2012-04-05,13.9,2012,4
2012-04-06,10.9,2012,4
2012-04-07,10.2,2012,4
2012-04-08,5.3,2012,4
2012-04-09,4.4,2012,4
2012-04-10,6.8,2012,4
2012-04-11,10.0,2012,4
2012-04-12,10.1,2012,4
2012-04-13,9.2,2012,4
2012-04-14,10.0,2012,4
2012-04-15,11.0,2012,4
2012-04-16,9.5,2012,4
2012-04-17,7.9,2012,4
2012-04-18,8.7,2012,4
2012-04-19,10.6,2012,4
2012-04-20,10.6,2012,4
2012-04-21,10.4,2012,4
2012-04-22,10.0,2012,4
2012-04-23,9.2,2012,4
2012-04-24,10.5,2012,4
2012-04-25,11.7,2012,4
2012-04-26,14.2,2012,4
2012-04-27,16.1,2012,4
2012-04-28,18.4,2012,4
2012-04-29,19.4,2012,4
2012-04-30,19.7,2012,4
