datum,temperatura,leto,mesec
2025-04-01,8.6,2025,4
2025-04-02,10.5,2025,4
2025-04-03,12.0,2025,4
2025-04-04,11.2,2025,4
2025-04-05,11.9,2025,4
2025-04-06,4.8,2025,4
2025-04-07,4.7,2025,4
2025-04-08,7.0,2025,4
2025-04-09,7.2,2025,4
2025-04-10,9.7,2025,4
2025-04-11,12.1,2025,4
2025-04-12,12.5,2025,4
2025-04-13,14.4,2025,4
2025-04-14,15.5,2025,4
2025-04-15,15.2,2025,4
2025-04-16,17.4,2025,4
2025-04-17,16.0,2025,4
2025-04-18,13.3,2025,4
2025-04-19,12.6,2025,4
2025-04-20,15.7,2025,4
2025-04-21,17.4,2025,4
2025-04-22,16.8,2025,4
2025-04-23,16.1,2025,4
2025-04-24,14.4,2025,4
2025-04-25,11.5,2025,4
2025-04-26,11.8,2025,4
2025-04-27,13.0,2025,4
2025-04-28,13.7,2025,4
2025-04-29,15.0,2025,4
2025-04-30,15.9,2025,4
