datum,temperatura,leto,mesec
2019-05-01,14.1,2019,5
2019-05-02,15.8,2019,5
2019-05-03,14.9,2019,5
2019-05-04,13.3,2019,5
2019-05-05,10.1,2019,5
2019-05-06,10.6,2019,5
2019-05-07,10.8,2019,5
2019-05-08,12.6,2019,5
2019-05-09,12.6,2019,5
2019-05-10,14.0,2019,5
2019-05-11,15.8,2019,5
2019-05-12,13.8,2019,5
2019-05-13,13.1,2019,5
2019-05-14,11.5,2019,5
2019-05-15,10.8,2019,5
2019-05-16,13.7,2019,5
2019-05-17,13.3,2019,5
2019-05-18,15.3,2019,5
2019-05-19,14.2,2019,5
2019-05-20,14.5,2019,5
2019-05-21,14.9,2019,5
2019-05-22,16.1,2019,5
2019-05-23,16.5,2019,5
2019-05-24,17.8,2019,5
2019-05-25,18.3,2019,5
2019-05-26,18.2,2019,5
2019-05-27,16.8,2019,5
2019-05-28,17.1,2019,5
2019-05-29,14.8,2019,5
2019-05-30,15.7,2019,5
2019-05-31,16.9,2019,5
