datum,temperatura,leto,mesec
2014-03-01,6.7,2014,3
2014-03-02,5.9,2014,3
2014-03-03,5.6,2014,3
2014-03-04,5.6,2014,3
2014-03-05,8.4,2014,3
2014-03-06,8.0,2014,3
2014-03-07,8.2,2014,3
2014-03-08,8.0,2014,3
2014-03-09,8.7,2014,3
2014-03-10,8.3,2014,3
2014-03-11,8.6,2014,3
2014-03-12,9.9,2014,3
2014-03-13,10.7,2014,3
2014-03-14,9.7,2014,3
2014-03-15,10.0,2014,3
2014-03-16,11.5,2014,3
2014-03-17,13.5,2014,3
2014-03-18,12.9,2014,3
2014-03-19,13.5,2014,3
2014-03-20,13.0,2014,3
2014-03-21,12.1,2014,3
2014-03-22,12.1,2014,3
2014-03-23,11.8,2014,3
2014-03-24,7.1,2014,3
2014-03-25,5.4,2014,3
2014-03-26,7.1,2014,3
2014-03-27,8.9,2014,3
2014-03-28,11.4,2014,3
2014-03-29,12.5,2014,3
2014-03-30,13.2,2014,3
2014-03-31,13.6,2014,3
