time,tavg,tmin,tmax,prcp,snow
1981-01-01,1.2,-1.0,5.0,3.0,
1981-01-02,0.3,-1.0,2.0,0.0,
1981-01-03,4.3,2.0,6.0,3.0,
1981-01-04,2.3,0.0,4.0,0.0,
1981-01-05,-1.0,-4.0,0.0,0.3,
1981-01-06,-3.1,-5.0,-1.0,1.3,
1981-01-07,-6.4,-10.0,-4.0,0.3,
1981-01-08,-9.6,-12.0,-6.0,0.5,
1981-01-09,-7.9,-14.0,6.0,0.0,
1981-01-10,-3.4,-6.0,-1.0,0.0,
1981-01-11,-2.4,-4.0,0.0,4.1,
1981-01-12,-2.8,-4.0,-1.0,0.0,
1981-01-13,-2.6,-4.0,0.0,0.0,
1981-01-14,-5.1,-8.0,-2.0,,
1981-01-15,0.0,-3.0,2.0,0.5,
1981-01-16,-2.0,-3.0,1.0,0.0,
1981-01-17,-0.5,-4.0,5.0,7.1,
1981-01-18,0.6,0.0,2.0,5.1,
1981-01-19,-0.2,-3.0,1.0,4.1,
1981-01-20,-0.8,-3.0,1.0,1.0,
1981-01-21,-1.3,-3.0,0.0,1.5,
1981-01-22,-3.9,-10.0,-1.0,0.3,
1981-01-23,-10.8,-14.0,-5.0,0.0,
1981-01-24,-8.8,-14.0,-4.0,0.0,
1981-01-25,-4.4,-11.0,0.0,,
1981-01-26,-2.1,-8.0,0.0,0.3,
1981-01-27,-7.6,-12.0,-2.0,0.0,
1981-01-28,-6.4,-13.0,-2.0,0.0,
1981-01-29,-7.0,-12.0,-1.0,0.0,
1981-01-30,-7.3,-12.0,0.0,0.0,
1981-01-31,-2.4,-9.0,6.0,0.0,
1981-02-01,1.9,-2.0,7.0,0.0,
1981-02-02,3.0,-1.0,7.0,0.0,
1981-02-03,3.0,1.0,7.0,0.5,
1981-02-04,2.0,,4.0,5.1,
1981-02-05,0.7,-2.0,2.0,1.0,
1981-02-06,-0.4,-4.0,2.0,0.0,
1981-02-07,4.4,2.0,6.0,2.0,
1981-02-08,6.4,5.0,8.0,0.5,
1981-02-09,5.6,,10.0,0.0,
1981-02-10,2.8,0.0,6.0,0.0,
1981-02-11,1.2,0.0,3.0,0.0,
1981-02-12,-2.2,-5.0,1.0,0.0,
1981-02-13,-2.4,-3.0,0.0,0.0,
1981-02-14,-3.1,-4.0,-2.0,0.3,
1981-02-15,-2.8,-5.0,0.0,0.0,
1981-02-16,-0.5,-2.0,2.0,0.0,
1981-02-17,-1.0,-2.0,2.0,0.5,
1981-02-18,-3.6,-5.0,-2.0,0.8,
1981-02-19,-4.0,-5.0,-2.0,0.3,
1981-02-20,-4.0,-6.0,-1.0,0.0,
1981-02-21,-3.0,,1.0,0.5,
1981-02-22,-2.8,-6.0,0.0,1.3,
1981-02-23,-4.0,,,,
1981-02-24,2.6,-1.0,4.0,0.0,
1981-02-25,-1.4,-3.0,0.0,0.0,
1981-02-26,-1.3,-4.0,4.0,0.0,
1981-02-27,-2.3,-8.0,3.0,0.0,
1981-02-28,-1.5,-7.0,3.0,0.0,
1981-03-01,-0.6,-2.0,1.0,1.0,
1981-03-02,0.2,-1.0,3.0,0.0,
1981-03-03,0.7,0.0,2.0,0.3,
1981-03-04,0.0,,1.0,2.3,
1981-03-05,0.8,-2.0,3.0,0.0,
1981-03-06,1.9,-2.0,5.0,0.0,
1981-03-07,7.6,2.0,13.0,0.0,
1981-03-08,8.8,7.0,13.0,2.5,
1981-03-09,11.2,9.0,14.0,0.0,
1981-03-10,8.4,,10.0,9.9,
1981-03-11,12.0,7.0,16.0,6.4,
1981-03-12,10.4,,12.0,9.4,
1981-03-13,8.2,7.0,12.0,0.5,
1981-03-14,7.0,5.0,10.0,0.0,
1981-03-15,6.2,2.0,11.0,0.0,
1981-03-16,5.0,0.0,10.0,0.0,
1981-03-17,4.3,2.0,9.0,0.0,
1981-03-18,2.2,1.0,4.0,1.0,
1981-03-19,3.3,-1.0,7.0,0.0,
1981-03-20,6.9,2.0,12.0,0.0,
1981-03-21,8.6,-1.0,16.0,0.0,
1981-03-22,11.2,5.0,19.0,0.0,
1981-03-23,10.3,8.0,14.0,0.3,
1981-03-24,10.6,8.0,14.0,9.9,
1981-03-25,12.1,8.0,15.0,1.0,
1981-03-26,11.9,7.0,18.0,0.3,
1981-03-27,8.8,5.0,12.0,0.0,
1981-03-28,7.5,0.0,15.0,0.0,
1981-03-29,8.8,3.0,16.0,0.0,
1981-03-30,12.1,8.0,17.0,0.0,
1981-03-31,12.1,8.0,16.0,0.0,
1981-04-01,12.2,8.0,22.0,0.0,
1981-04-02,12.1,7.0,19.0,0.0,
1981-04-03,8.6,2.0,16.0,0.0,
1981-04-04,6.7,0.0,12.0,1.0,
1981-04-05,5.1,4.0,6.0,0.8,
1981-04-06,8.2,4.0,13.0,0.0,
1981-04-07,9.3,0.0,18.0,0.0,
1981-04-08,11.9,4.0,20.0,2.0,
1981-04-09,11.4,9.0,15.0,0.5,
1981-04-10,10.3,2.0,18.0,0.0,
1981-04-11,11.8,4.0,19.0,0.0,
1981-04-12,14.8,6.0,22.0,0.0,
1981-04-13,14.2,5.0,21.0,0.0,
1981-04-14,11.4,6.0,17.0,0.0,
1981-04-15,10.1,0.0,18.0,0.0,
1981-04-16,6.4,,9.0,0.0,
1981-04-17,1.8,,5.0,0.0,
1981-04-18,1.4,-1.0,6.0,0.0,
1981-04-19,2.0,-4.0,9.0,0.0,
1981-04-20,3.6,-2.0,10.0,0.0,
1981-04-21,5.4,-3.0,14.0,0.0,
1981-04-22,5.0,2.0,9.0,0.0,
1981-04-23,2.2,0.0,5.0,0.8,
1981-04-24,3.5,-2.0,9.0,0.0,
1981-04-25,7.0,2.0,12.0,0.0,
1981-04-26,9.0,0.0,17.0,0.0,
1981-04-27,6.9,4.0,12.0,7.1,
1981-04-28,3.9,1.0,9.0,5.1,
1981-04-29,5.1,3.0,8.0,1.0,
1981-04-30,7.6,5.0,10.0,4.3,
1981-05-01,6.5,2.0,9.0,7.9,
