time,tavg,tmin,tmax,prcp,snow
2017-01-01,-6.2,-8.7,-2.2,,
2017-01-02,-2.7,-8.7,-0.9,,
2017-01-03,-1.2,-4.7,0.6,,
2017-01-04,0.2,-1.5,2.0,,
2017-01-05,-4.6,-9.0,-1.2,,
2017-01-06,-9.1,-11.9,-7.2,,
2017-01-07,-11.1,-15.7,-8.0,,
2017-01-08,-5.7,-7.9,-3.4,,
2017-01-09,-2.3,-3.4,-1.9,,
2017-01-10,-5.5,-13.7,-2.2,,
2017-01-11,-9.0,-15.2,0.0,,
2017-01-12,1.7,0.2,2.7,,
2017-01-13,2.3,-0.2,4.2,3.6,6.0
2017-01-14,0.2,-1.6,2.1,50.0,6.0
2017-01-15,-1.9,-4.5,-0.1,,
2017-01-16,-4.0,-7.2,-2.2,,
2017-01-17,-4.5,-7.9,-2.5,,
2017-01-18,-7.2,-12.5,-4.3,,
2017-01-19,-11.6,-14.7,-6.7,,
2017-01-20,-10.3,-14.7,-6.0,,
2017-01-21,-7.8,-11.7,-3.1,,
2017-01-22,-8.3,-11.5,-3.2,,
2017-01-23,-8.0,-13.0,-4.0,,
2017-01-24,-6.3,-8.0,-5.0,,
2017-01-25,-3.6,-5.0,-2.0,,
2017-01-26,-2.5,-6.0,-0.5,,
2017-01-27,-6.8,-10.7,-2.5,,
2017-01-28,-6.6,-8.7,-6.0,,
2017-01-29,-8.0,-12.4,-6.2,,
2017-01-30,-8.1,-13.0,-3.2,,
2017-01-31,-4.8,-5.2,-4.2,,
2017-02-01,-4.2,-5.4,-2.5,,
2017-02-02,-2.8,-4.4,-1.5,,
2017-02-03,-1.6,-3.0,-0.2,,
2017-02-04,1.2,-0.5,5.4,3.6,8.0
2017-02-05,3.4,0.5,7.1,0.0,4.0
2017-02-06,0.6,-1.0,2.0,,
2017-02-07,-1.6,-2.2,-0.9,,
2017-02-08,-3.4,-4.2,-1.9,,
2017-02-09,-4.1,-5.5,-2.7,,
2017-02-10,-1.8,-5.9,1.1,,
2017-02-11,-0.1,-0.5,0.2,,
2017-02-12,0.4,-0.4,1.5,,
2017-02-13,-0.8,-4.9,4.1,,
2017-02-14,-1.4,-6.4,4.7,,
2017-02-15,0.7,-4.5,8.0,,
2017-02-16,3.4,-1.7,11.1,,
2017-02-17,3.7,0.7,7.0,,
2017-02-18,2.8,1.0,5.0,,
2017-02-19,2.6,-0.7,6.1,,
2017-02-20,4.5,1.5,7.1,,
2017-02-21,7.0,3.5,9.7,,
2017-02-22,9.1,4.5,12.1,2.5,
2017-02-23,11.2,7.3,14.8,0.0,
2017-02-24,4.3,-1.2,6.6,,
2017-02-25,1.8,-2.0,6.6,,
2017-02-26,5.3,3.2,9.2,,
2017-02-27,7.3,2.0,13.7,,
2017-02-28,5.4,3.4,7.3,0.0,
2017-03-01,4.6,1.7,7.5,,
2017-03-02,6.5,3.7,9.2,,
2017-03-03,5.3,0.0,9.7,,
2017-03-04,7.4,1.1,14.5,,
2017-03-05,8.2,1.1,12.0,,
2017-03-06,4.7,2.1,8.5,,
2017-03-07,3.4,0.6,5.5,,
2017-03-08,3.5,-0.9,7.6,,
2017-03-09,7.3,2.9,11.8,5.3,
2017-03-10,4.6,3.2,6.0,,
2017-03-11,4.6,1.1,7.7,,
2017-03-12,1.9,-1.0,5.0,,
2017-03-13,2.7,-2.5,7.7,,
2017-03-14,5.7,1.2,10.2,,
2017-03-15,7.2,3.2,12.6,,
2017-03-16,7.9,2.5,14.7,0.0,
2017-03-17,8.8,0.9,17.0,0.0,
2017-03-18,6.3,4.1,9.0,,
2017-03-19,7.4,2.8,11.6,5.1,
2017-03-20,10.3,8.2,13.7,,
2017-03-21,9.7,7.5,13.2,,
2017-03-22,5.3,3.2,6.8,1.0,
2017-03-23,4.4,1.5,6.6,,
2017-03-24,7.7,4.9,11.1,0.0,
2017-03-25,6.8,-0.8,12.6,0.0,
2017-03-26,6.3,1.0,11.0,0.0,
2017-03-27,6.6,-1.7,14.2,,
2017-03-28,10.6,1.0,20.2,,
2017-03-29,13.0,7.0,17.1,,
2017-03-30,13.0,8.2,16.7,,
2017-03-31,13.9,7.0,21.7,,
2017-04-01,14.2,7.1,20.6,,
2017-04-02,14.3,8.4,20.7,0.0,
2017-04-03,10.9,8.2,14.5,4.6,
2017-04-04,7.7,6.2,10.0,,
2017-04-05,9.0,4.9,13.7,5.3,
2017-04-06,6.7,3.6,10.4,1.3,
2017-04-07,7.3,6.0,9.2,,
2017-04-08,10.8,9.1,13.6,,
2017-04-09,13.5,7.2,20.0,0.0,
2017-04-10,15.1,8.3,23.9,0.0,
2017-04-11,7.1,4.1,9.2,,
2017-04-12,8.6,5.6,13.7,,
2017-04-13,9.3,5.7,12.3,3.6,
2017-04-14,9.9,7.0,13.5,1.3,
2017-04-15,10.3,6.6,15.1,0.0,
2017-04-16,6.8,2.5,10.7,0.5,
2017-04-17,3.9,2.2,6.9,1.3,
2017-04-18,2.6,0.2,5.1,,
2017-04-19,1.3,-2.0,4.2,,
2017-04-20,2.1,-0.2,5.5,,
2017-04-21,5.3,-3.2,12.5,,
2017-04-22,7.3,4.7,9.2,,
2017-04-23,5.3,2.7,9.0,,
2017-04-24,7.0,-0.5,13.7,,
2017-04-25,9.6,4.1,16.2,,
2017-04-26,3.9,2.5,5.2,7.6,
2017-04-27,5.6,3.0,8.2,,
2017-04-28,4.7,3.2,6.5,6.6,
2017-04-29,7.4,2.5,12.6,4.8,
2017-04-30,8.5,3.1,12.6,,
2017-05-01,11.1,5.0,16.1,0.0,
2017-05-02,10.4,6.7,13.5,,
2017-05-03,11.0,3.2,17.1,,
2017-05-04,11.4,8.0,15.5,,
2017-05-05,9.3,6.2,12.0,,
2017-05-06,12.5,9.0,17.6,,
2017-05-07,12.1,8.0,16.2,,
2017-05-08,9.8,7.0,15.0,,
2017-05-09,5.0,1.1,7.4,,
2017-05-10,6.7,-1.9,14.6,,
2017-05-11,12.5,3.7,20.2,,
2017-05-12,15.8,10.3,22.1,0.0,
2017-05-13,14.4,8.7,20.3,,
2017-05-14,14.9,8.9,22.9,1.3,
2017-05-15,14.8,11.0,19.0,,
2017-05-16,15.5,8.0,20.5,,
2017-05-17,17.9,13.2,22.0,,
2017-05-18,18.8,10.7,25.7,,
2017-05-19,19.7,11.7,26.0,,
2017-05-20,13.7,11.5,15.7,,
