datum,temperatura,leto,mesec
2011-10-01,18.0,2011,10
2011-10-02,18.4,2011,10
2011-10-03,18.5,2011,10
2011-10-04,18.3,2011,10
2011-10-05,18.5,2011,10
2011-10-06,17.3,2011,10
2011-10-07,9.3,2011,10
2011-10-08,7.9,2011,10
2011-10-09,8.3,2011,10
2011-10-10,6.4,2011,10
2011-10-11,12.3,2011,10
2011-10-12,14.6,2011,10
2011-10-13,10.7,2011,10
2011-10-14,8.0,2011,10
2011-10-15,6.2,2011,10
2011-10-16,4.3,2011,10
2011-10-17,4.3,2011,10
2011-10-18,5.9,2011,10
2011-10-19,9.2,2011,10
2011-10-20,5.4,2011,10
2011-10-21,3.9,2011,10
2011-10-22,4.2,2011,10
2011-10-23,6.0,2011,10
2011-10-24,7.0,2011,10
2011-10-25,7.6,2011,10
2011-10-26,9.6,2011,10
2011-10-27,9.6,2011,10
2011-10-28,10.4,2011,10
2011-10-29,8.8,2011,10
2011-10-30,9.1,2011,10
2011-10-31,7.8,2011,10
