datum,temperatura,leto,mesec
2024-03-01,11.9,2024,3
2024-03-02,10.9,2024,3
2024-03-03,11.3,2024,3
2024-03-04,11.5,2024,3
2024-03-05,11.5,2024,3
2024-03-06,10.1,2024,3
2024-03-07,9.7,2024,3
2024-03-08,8.3,2024,3
2024-03-09,9.9,2024,3
2024-03-10,11.9,2024,3
2024-03-11,10.1,2024,3
2024-03-12,10.8,2024,3
2024-03-13,10.6,2024,3
2024-03-14,10.3,2024,3
2024-03-15,11.0,2024,3
2024-03-16,11.7,2024,3
2024-03-17,11.6,2024,3
2024-03-18,11.9,2024,3
2024-03-19,12.0,2024,3
2024-03-20,10.7,2024,3
2024-03-21,11.7,2024,3
2024-03-22,13.8,2024,3
2024-03-23,13.9,2024,3
2024-03-24,10.8,2024,3
2024-03-25,9.6,2024,3
2024-03-26,10.9,2024,3
2024-03-27,13.2,2024,3
2024-03-28,11.9,2024,3
2024-03-29,14.5,2024,3
2024-03-30,16.6,2024,3
2024-03-31,16.0,2024,3
