datum,temperatura,leto,mesec
2002-08-01,20.0,2002,8
2002-08-02,20.8,2002,8
2002-08-03,21.0,2002,8
2002-08-04,20.2,2002,8
2002-08-05,20.1,2002,8
2002-08-06,17.8,2002,8
2002-08-07,18.5,2002,8
2002-08-08,18.7,2002,8
2002-08-09,17.6,2002,8
2002-08-10,17.2,2002,8
2002-08-11,16.4,2002,8
2002-08-12,15.9,2002,8
2002-08-13,18.8,2002,8
2002-08-14,20.0,2002,8
2002-08-15,20.4,2002,8
2002-08-16,20.4,2002,8
2002-08-17,20.4,2002,8
2002-08-18,19.8,2002,8
2002-08-19,19.8,2002,8
2002-08-20,20.0,2002,8
2002-08-21,18.2,2002,8
2002-08-22,16.8,2002,8
2002-08-23,18.4,2002,8
2002-08-24,19.0,2002,8
2002-08-25,20.0,2002,8
2002-08-26,20.5,2002,8
2002-08-27,18.8,2002,8
2002-08-28,18.7,2002,8
2002-08-29,17.9,2002,8
2002-08-30,19.1,2002,8
2002-08-31,20.1,2002,8
