,time,temperatura_avg
4018,1961-01-01,1.8
4019,1961-01-02,1.7
4020,1961-01-03,3.8
4021,1961-01-04,4.5
4022,1961-01-05,3.5
4023,1961-01-06,3.6
4024,1961-01-07,2.5
4025,1961-01-08,5.3
4026,1961-01-09,5.1
4027,1961-01-10,5.6
4028,1961-01-11,3.6
4029,1961-01-12,1.5
4030,1961-01-13,0.4
4031,1961-01-14,3.8
4032,1961-01-15,2.8
4033,1961-01-16,3.1
4034,1961-01-17,2.1
4035,1961-01-18,2.3
4036,1961-01-19,2.5
4037,1961-01-20,3.1
4038,1961-01-21,3.3
4039,1961-01-22,3.7
4040,1961-01-23,3.8
4041,1961-01-24,3.7
4042,1961-01-25,6.0
4043,1961-01-26,3.2
4044,1961-01-27,4.8
4045,1961-01-28,5.3
4046,1961-01-29,5.2
4047,1961-01-30,4.1
4048,1961-01-31,4.6
4049,1961-02-01,2.5
4050,1961-02-02,1.7
4051,1961-02-03,3.3
4052,1961-02-04,4.4
4053,1961-02-05,5.8
4054,1961-02-06,4.9
4055,1961-02-07,8.5
4056,1961-02-08,5.8
4057,1961-02-09,6.7
4058,1961-02-10,3.8
4059,1961-02-11,1.7
4060,1961-02-12,5.1
4061,1961-02-13,3.4
4062,1961-02-14,3.2
4063,1961-02-15,1.4
4064,1961-02-16,2.8
4065,1961-02-17,4.9
4066,1961-02-18,4.2
4067,1961-02-19,4.1
4068,1961-02-20,7.6
4069,1961-02-21,6.9
4070,1961-02-22,4.3
4071,1961-02-23,4.0
4072,1961-02-24,6.2
4073,1961-02-25,5.4
4074,1961-02-26,3.8
4075,1961-02-27,4.6
4076,1961-02-28,5.4
4077,1961-03-01,9.8
4078,1961-03-02,13.2
4079,1961-03-03,11.2
4080,1961-03-04,7.4
4081,1961-03-05,8.3
4082,1961-03-06,7.8
4083,1961-03-07,8.1
4084,1961-03-08,5.4
4085,1961-03-09,4.0
4086,1961-03-10,4.6
4087,1961-03-11,7.1
4088,1961-03-12,9.2
4089,1961-03-13,9.1
