,time,temperatura_avg
7305,1970-01-01,5.3
7306,1970-01-02,6.9
7307,1970-01-03,4.9
7308,1970-01-04,1.1
7309,1970-01-05,1.8
7310,1970-01-06,3.9
7311,1970-01-07,6.2
7312,1970-01-08,3.6
7313,1970-01-09,5.0
7314,1970-01-10,4.4
7315,1970-01-11,6.3
7316,1970-01-12,7.1
7317,1970-01-13,7.4
7318,1970-01-14,3.3
7319,1970-01-15,1.7
7320,1970-01-16,0.6
7321,1970-01-17,1.9
7322,1970-01-18,3.6
7323,1970-01-19,3.8
7324,1970-01-20,3.8
7325,1970-01-21,5.6
7326,1970-01-22,5.6
7327,1970-01-23,5.0
7328,1970-01-24,6.1
7329,1970-01-25,5.6
7330,1970-01-26,4.7
7331,1970-01-27,4.1
7332,1970-01-28,4.1
7333,1970-01-29,6.6
7334,1970-01-30,9.9
7335,1970-01-31,7.9
7336,1970-02-01,5.8
7337,1970-02-02,4.8
7338,1970-02-03,4.4
7339,1970-02-04,5.0
7340,1970-02-05,1.9
7341,1970-02-06,4.4
7342,1970-02-07,4.3
7343,1970-02-08,4.1
7344,1970-02-09,5.2
7345,1970-02-10,2.7
7346,1970-02-11,3.8
7347,1970-02-12,7.3
7348,1970-02-13,9.9
7349,1970-02-14,10.4
7350,1970-02-15,7.2
7351,1970-02-16,5.1
7352,1970-02-17,7.8
7353,1970-02-18,9.2
7354,1970-02-19,12.3
7355,1970-02-20,13.4
7356,1970-02-21,9.7
7357,1970-02-22,5.6
7358,1970-02-23,5.4
7359,1970-02-24,5.0
7360,1970-02-25,5.2
7361,1970-02-26,5.2
7362,1970-02-27,7.7
7363,1970-02-28,1.1
7364,1970-03-01,2.8
7365,1970-03-02,2.6
7366,1970-03-03,4.5
7367,1970-03-04,2.1
7368,1970-03-05,1.3
7369,1970-03-06,3.2
7370,1970-03-07,4.5
7371,1970-03-08,4.9
7372,1970-03-09,9.1
7373,1970-03-10,8.7
7374,1970-03-11,6.8
7375,1970-03-12,3.5
7376,1970-03-13,3.4
7377,1970-03-14,5.0
7378,1970-03-15,2.9
7379,1970-03-16,7.1
7380,1970-03-17,3.8
7381,1970-03-18,5.2
7382,1970-03-19,4.2
7383,1970-03-20,4.2
7384,1970-03-21,5.5
7385,1970-03-22,4.8
7386,1970-03-23,5.1
7387,1970-03-24,6.4
7388,1970-03-25,7.2
7389,1970-03-26,8.2
7390,1970-03-27,10.2
7391,1970-03-28,11.5
7392,1970-03-29,12.9
7393,1970-03-30,10.6
7394,1970-03-31,10.4
7395,1970-04-01,11.4
7396,1970-04-02,8.9
7397,1970-04-03,7.7
7398,1970-04-04,8.9
7399,1970-04-05,9.2
7400,1970-04-06,12.8
7401,1970-04-07,14.8
7402,1970-04-08,13.9
7403,1970-04-09,13.9
7404,1970-04-10,15.3
7405,1970-04-11,10.3
7406,1970-04-12,13.0
7407,1970-04-13,9.3
7408,1970-04-14,9.8
7409,1970-04-15,14.0
7410,1970-04-16,16.2
7411,1970-04-17,18.9
7412,1970-04-18,9.9
7413,1970-04-19,13.9
7414,1970-04-20,15.9
7415,1970-04-21,16.1
7416,1970-04-22,10.1
7417,1970-04-23,12.9
7418,1970-04-24,14.2
7419,1970-04-25,13.6
7420,1970-04-26,15.7
7421,1970-04-27,18.2
7422,1970-04-28,14.2
7423,1970-04-29,18.6
7424,1970-04-30,16.4
7425,1970-05-01,17.8
7426,1970-05-02,19.0
7427,1970-05-03,18.2
7428,1970-05-04,18.5
7429,1970-05-05,16.7
7430,1970-05-06,17.6
7431,1970-05-07,16.6
7432,1970-05-08,20.0
7433,1970-05-09,19.3
7434,1970-05-10,19.5
7435,1970-05-11,19.0
7436,1970-05-12,20.3
7437,1970-05-13,19.2
7438,1970-05-14,20.5
7439,1970-05-15,19.2
7440,1970-05-16,19.4
7441,1970-05-17,15.2
7442,1970-05-18,22.4
7443,1970-05-19,23.4
7444,1970-05-20,19.2
7445,1970-05-21,20.7
7446,1970-05-22,21.0
7447,1970-05-23,20.9
7448,1970-05-24,19.4
7449,1970-05-25,21.2
7450,1970-05-26,22.7
7451,1970-05-27,24.6
7452,1970-05-28,22.7
7453,1970-05-29,19.4
7454,1970-05-30,20.3
7455,1970-05-31,21.4
7456,1970-06-01,18.1
7457,1970-06-02,21.5
7458,1970-06-03,18.1
7459,1970-06-04,21.2
7460,1970-06-05,19.5
7461,1970-06-06,19.7
7462,1970-06-07,22.9
7463,1970-06-08,23.2
7464,1970-06-09,23.7
7465,1970-06-10,22.2
7466,1970-06-11,20.3
7467,1970-06-12,19.7
7468,1970-06-13,23.7
7469,1970-06-14,22.3
7470,1970-06-15,17.4
7471,1970-06-16,15.1
7472,1970-06-17,16.6
7473,1970-06-18,20.2
7474,1970-06-19,19.8
7475,1970-06-20,22.3
7476,1970-06-21,20.1
7477,1970-06-22,20.1
7478,1970-06-23,21.4
7479,1970-06-24,22.8
7480,1970-06-25,21.1
7481,1970-06-26,21.9
7482,1970-06-27,23.1
7483,1970-06-28,25.3
7484,1970-06-29,23.6
7485,1970-06-30,22.0
7486,1970-07-01,19.4
7487,1970-07-02,21.1
7488,1970-07-03,22.1
7489,1970-07-04,22.8
7490,1970-07-05,22.9
7491,1970-07-06,20.1
7492,1970-07-07,18.7
7493,1970-07-08,19.4
7494,1970-07-09,22.2
7495,1970-07-10,24.3
7496,1970-07-11,24.2
7497,1970-07-12,27.1
7498,1970-07-13,25.7
7499,1970-07-14,24.7
7500,1970-07-15,26.8
7501,1970-07-16,26.2
7502,1970-07-17,25.2
7503,1970-07-18,28.4
7504,1970-07-19,28.4
7505,1970-07-20,28.6
7506,1970-07-21,28.9
7507,1970-07-22,28.4
7508,1970-07-23,28.4
7509,1970-07-24,29.9
7510,1970-07-25,29.3
7511,1970-07-26,29.2
7512,1970-07-27,28.9
7513,1970-07-28,28.9
7514,1970-07-29,29.5
7515,1970-07-30,28.1
7516,1970-07-31,28.8
7517,1970-08-01,29.6
7518,1970-08-02,27.5
7519,1970-08-03,25.1
7520,1970-08-04,27.5
7521,1970-08-05,30.6
