time,tavg,tmin,tmax,prcp,snow
1960-01-01,17.4,13.3,22.2,,
1960-01-02,18.5,13.9,22.2,,
1960-01-03,18.5,15.0,22.2,,
1960-01-04,18.0,15.0,21.1,,
1960-01-05,17.5,13.9,20.6,,
1960-01-06,16.4,12.2,21.7,,
1960-01-07,16.3,11.7,20.6,,
1960-01-08,17.8,13.9,21.1,,
1960-01-09,16.4,12.2,20.0,,
1960-01-10,17.6,12.8,21.7,,
1960-01-11,18.5,13.9,22.2,,
1960-01-12,20.3,15.6,24.4,,
1960-01-13,19.3,14.4,23.3,,
1960-01-14,20.8,17.8,25.0,,
1960-01-15,17.9,12.8,21.1,,
1960-01-16,18.5,16.1,21.7,,
1960-01-17,19.0,16.7,21.7,,
1960-01-18,20.1,18.9,22.2,,
1960-01-19,20.4,17.8,23.3,,
1960-01-20,18.5,13.9,21.1,,
1960-01-21,16.6,8.9,22.2,,
1960-01-22,18.5,14.4,22.2,,
1960-01-23,18.0,11.7,22.8,,
1960-01-24,20.9,15.0,26.7,,
1960-01-25,20.6,18.9,22.8,,
1960-01-26,20.6,18.9,22.8,,
1960-01-27,21.5,19.4,23.9,,
1960-01-28,21.4,18.3,25.0,,
1960-01-29,21.6,18.9,25.0,,
1960-01-30,20.9,17.8,23.9,,
1960-01-31,19.0,15.0,21.1,,
1960-02-01,17.4,12.2,22.2,,
1960-02-02,21.7,18.9,25.0,,
1960-02-03,19.9,17.8,22.8,,
1960-02-04,20.7,18.9,22.8,,
1960-02-05,19.3,13.9,22.8,,
1960-02-06,17.6,10.6,23.9,,
1960-02-07,17.9,9.4,24.4,,
1960-02-08,19.2,15.0,23.9,,
1960-02-09,18.0,11.1,23.9,,
1960-02-10,18.1,11.1,22.8,,
1960-02-11,17.5,14.4,20.6,,
1960-02-12,18.2,12.8,22.2,,
1960-02-13,18.8,12.8,23.9,,
1960-02-14,19.3,14.4,24.4,,
1960-02-15,22.1,17.8,26.7,,
1960-02-16,22.1,17.8,27.2,,
1960-02-17,21.1,13.3,27.8,,
1960-02-18,21.3,15.6,26.7,,
1960-02-19,20.0,17.2,22.8,,
1960-02-20,16.2,14.4,17.2,,
1960-02-21,17.9,13.3,22.2,,
1960-02-22,15.8,12.2,21.7,,
1960-02-23,,,,,
1960-02-24,,,,,
1960-02-25,19.9,18.3,22.2,,
1960-02-26,20.6,16.1,25.6,,
1960-02-27,19.4,16.7,21.7,,
1960-02-28,17.5,14.4,20.6,,
1960-02-29,16.1,10.0,21.7,,
1960-03-01,15.7,9.4,21.7,,
1960-03-02,16.2,11.1,20.0,,
1960-03-03,18.9,15.6,22.2,,
1960-03-04,16.7,11.1,21.7,,
1960-03-05,16.6,11.7,21.1,,
1960-03-06,18.2,16.7,20.0,,
1960-03-07,19.5,17.2,22.2,,
1960-03-08,19.8,17.8,20.6,,
1960-03-09,20.8,19.4,22.8,,
1960-03-10,21.1,20.0,23.3,,
1960-03-11,20.3,19.4,21.7,,
1960-03-12,18.8,17.2,20.6,,
1960-03-13,17.6,15.0,20.0,,
1960-03-14,17.6,15.6,20.0,,
1960-03-15,18.4,16.7,21.7,,
1960-03-16,16.7,12.8,21.1,,
1960-03-17,15.6,10.6,20.6,,
1960-03-18,15.6,10.0,20.6,,
1960-03-19,16.0,14.4,18.3,,
1960-03-20,17.0,13.3,21.1,,
1960-03-21,16.3,11.1,20.6,,
1960-03-22,16.9,13.3,20.0,,
1960-03-23,16.7,10.6,21.7,,
1960-03-24,15.7,10.6,18.9,,
1960-03-25,16.1,9.4,19.4,,
1960-03-26,14.0,8.9,16.7,,
1960-03-27,11.4,8.3,15.6,,
1960-03-28,13.1,5.6,18.3,,
1960-03-29,15.9,13.3,19.4,,
1960-03-30,15.1,12.2,17.2,,
1960-03-31,15.5,10.6,18.9,,
1960-04-01,19.2,17.8,22.8,,
1960-04-02,16.1,11.1,18.9,,
1960-04-03,14.2,11.7,18.3,,
1960-04-04,14.5,7.2,21.1,,
1960-04-05,12.7,4.4,21.7,,
1960-04-06,15.6,9.4,21.1,,
1960-04-07,15.4,11.7,20.0,,
1960-04-08,12.9,5.6,20.0,,
1960-04-09,13.5,7.2,18.9,,
1960-04-10,15.2,13.3,20.6,,
1960-04-11,16.6,14.4,18.9,,
1960-04-12,15.6,13.9,17.2,,
1960-04-13,17.3,12.2,22.2,,
1960-04-14,15.9,12.8,20.0,,
1960-04-15,15.6,10.0,19.4,,
1960-04-16,15.9,9.4,20.6,,
1960-04-17,17.5,16.1,20.6,,
1960-04-18,18.6,17.2,21.7,,
1960-04-19,17.0,10.6,21.7,,
1960-04-20,12.8,6.7,20.0,,
1960-04-21,14.2,7.2,22.2,,
1960-04-22,12.8,7.8,19.4,,
1960-04-23,13.0,7.2,18.9,,
1960-04-24,14.2,10.0,19.4,,
1960-04-25,14.4,10.6,19.4,,
1960-04-26,14.8,11.1,20.6,,
1960-04-27,14.1,8.9,19.4,,
1960-04-28,13.4,7.2,19.4,,
1960-04-29,11.0,3.9,18.9,,
1960-04-30,12.1,4.4,20.0,,
1960-05-01,14.6,10.0,18.9,,
1960-05-02,14.7,10.0,20.0,,
1960-05-03,14.0,9.4,18.3,,
1960-05-04,11.2,5.6,17.8,,
1960-05-05,12.7,5.0,17.8,,
1960-05-06,16.0,13.9,18.3,,
1960-05-07,16.4,13.9,18.9,,
1960-05-08,15.4,12.2,20.0,,
1960-05-09,14.9,12.2,18.3,,
1960-05-10,13.9,10.6,18.3,,
1960-05-11,14.4,12.2,17.8,,
1960-05-12,13.1,8.3,18.3,,
1960-05-13,11.2,6.1,18.9,,
1960-05-14,10.6,3.3,17.8,,
1960-05-15,16.2,12.8,17.2,,
1960-05-16,15.1,11.1,18.3,,
1960-05-17,13.9,8.3,19.4,,
1960-05-18,14.3,11.1,20.0,,
1960-05-19,12.0,8.9,16.1,,
1960-05-20,12.8,8.9,17.2,,
1960-05-21,16.7,15.0,18.9,,
1960-05-22,17.0,13.3,19.4,,
1960-05-23,15.0,11.7,20.0,,
1960-05-24,13.3,9.4,16.1,,
1960-05-25,11.3,6.7,15.6,,
1960-05-26,12.7,6.7,16.7,,
1960-05-27,10.8,6.1,14.4,,
1960-05-28,12.1,10.0,13.9,,
1960-05-29,15.0,13.3,16.7,,
1960-05-30,15.9,14.4,17.2,,
1960-05-31,16.7,15.6,20.0,,
1960-06-01,15.4,13.9,16.7,,
1960-06-02,12.8,7.8,16.7,,
1960-06-03,9.6,4.4,16.7,,
1960-06-04,10.7,2.8,17.2,,
1960-06-05,13.4,9.4,17.2,,
1960-06-06,14.3,10.6,16.7,,
1960-06-07,16.1,15.0,18.9,,
1960-06-08,15.2,11.7,18.9,,
1960-06-09,14.3,12.2,16.1,,
1960-06-10,12.5,8.9,15.0,,
1960-06-11,10.3,5.6,16.7,,
