datum,temperatura,leto,mesec
2007-03-01,8.2,2007,3
2007-03-02,8.2,2007,3
2007-03-03,5.7,2007,3
2007-03-04,6.3,2007,3
2007-03-05,6.8,2007,3
2007-03-06,9.3,2007,3
2007-03-07,10.3,2007,3
2007-03-08,8.2,2007,3
2007-03-09,8.0,2007,3
2007-03-10,7.1,2007,3
2007-03-11,7.3,2007,3
2007-03-12,7.0,2007,3
2007-03-13,9.1,2007,3
2007-03-14,10.3,2007,3
2007-03-15,9.6,2007,3
2007-03-16,9.2,2007,3
2007-03-17,10.4,2007,3
2007-03-18,11.5,2007,3
2007-03-19,4.9,2007,3
2007-03-20,1.9,2007,3
2007-03-21,1.6,2007,3
2007-03-22,1.5,2007,3
2007-03-23,3.5,2007,3
2007-03-24,4.0,2007,3
2007-03-25,6.3,2007,3
2007-03-26,7.9,2007,3
2007-03-27,7.0,2007,3
2007-03-28,7.4,2007,3
2007-03-29,7.3,2007,3
2007-03-30,8.0,2007,3
2007-03-31,9.7,2007,3
