datum,temperatura,leto,mesec
2002-01-01,-2.8,2002,1
2002-01-02,-0.9,2002,1
2002-01-03,-3.3,2002,1
2002-01-04,-5.4,2002,1
2002-01-05,-4.1,2002,1
2002-01-06,-1.0,2002,1
2002-01-07,-1.0,2002,1
2002-01-08,-0.4,2002,1
2002-01-09,-0.5,2002,1
2002-01-10,-2.0,2002,1
2002-01-11,-2.1,2002,1
2002-01-12,-2.1,2002,1
2002-01-13,-2.7,2002,1
2002-01-14,-2.7,2002,1
2002-01-15,-3.2,2002,1
2002-01-16,-3.6,2002,1
2002-01-17,-4.1,2002,1
2002-01-18,-2.4,2002,1
2002-01-19,-3.4,2002,1
2002-01-20,-0.6,2002,1
2002-01-21,1.4,2002,1
2002-01-22,2.6,2002,1
2002-01-23,2.9,2002,1
2002-01-24,6.8,2002,1
2002-01-25,3.7,2002,1
2002-01-26,3.5,2002,1
2002-01-27,5.6,2002,1
2002-01-28,6.0,2002,1
2002-01-29,4.6,2002,1
2002-01-30,4.0,2002,1
2002-01-31,5.9,2002,1
