datum,temperatura,leto,mesec
2024-05-01,15.1,2024,5
2024-05-02,16.0,2024,5
2024-05-03,12.7,2024,5
2024-05-04,15.5,2024,5
2024-05-05,16.7,2024,5
2024-05-06,16.8,2024,5
2024-05-07,16.8,2024,5
2024-05-08,14.5,2024,5
2024-05-09,15.1,2024,5
2024-05-10,15.6,2024,5
2024-05-11,16.7,2024,5
2024-05-12,16.8,2024,5
2024-05-13,15.4,2024,5
2024-05-14,15.0,2024,5
2024-05-15,14.9,2024,5
2024-05-16,15.8,2024,5
2024-05-17,16.7,2024,5
2024-05-18,16.7,2024,5
2024-05-19,18.2,2024,5
2024-05-20,19.0,2024,5
2024-05-21,18.6,2024,5
2024-05-22,17.4,2024,5
2024-05-23,17.1,2024,5
2024-05-24,17.4,2024,5
2024-05-25,18.1,2024,5
2024-05-26,16.5,2024,5
2024-05-27,18.4,2024,5
2024-05-28,16.5,2024,5
2024-05-29,17.5,2024,5
2024-05-30,18.3,2024,5
2024-05-31,16.6,2024,5
