time,temperatura_avg
1981-01-01,-29.3
1981-01-02,-32.5
1981-01-03,-30.8
1981-01-04,-31.4
1981-01-05,-28.0
1981-01-06,-32.6
1981-01-07,-32.6
1981-01-08,-35.7
1981-01-09,-34.2
1981-01-10,
1981-01-11,
1981-01-12,-29.8
1981-01-13,-30.6
1981-01-14,-29.8
1981-01-15,-29.8
1981-01-16,-32.5
1981-01-17,-28.8
1981-01-18,-28.5
1981-01-19,-27.8
1981-01-20,
1981-01-21,-24.1
1981-01-22,-27.9
1981-01-23,
1981-01-24,-15.2
1981-01-25,-20.1
1981-01-26,-23.8
1981-01-27,-26.4
1981-01-28,-27.3
1981-01-29,-21.8
1981-01-30,-28.0
1981-01-31,-29.0
1981-02-01,-27.0
1981-02-02,-30.0
1981-02-03,-25.8
1981-02-04,
1981-02-05,
1981-02-06,
1981-02-07,
1981-02-08,
1981-02-09,
1981-02-10,-29.4
1981-02-11,-31.6
1981-02-12,-29.8
1981-02-13,
1981-02-14,
1981-02-15,-32.1
1981-02-16,-30.3
1981-02-17,-28.9
1981-02-18,
1981-02-19,
1981-02-20,
1981-02-21,
1981-02-22,-27.6
1981-02-23,
1981-02-24,
1981-02-25,
1981-02-26,
1981-02-27,-30.7
1981-02-28,-38.2
1981-03-01,
1981-03-02,-40.3
1981-03-03,
1981-03-04,
1981-03-05,
1981-03-06,
1981-03-07,
1981-03-08,
1981-03-09,
1981-03-10,
1981-03-11,
1981-03-12,
1981-03-13,
1981-03-14,
1981-03-15,
1981-03-16,
1981-03-17,
1981-03-18,
1981-03-19,
1981-03-20,
1981-03-21,
1981-03-22,
1981-03-23,
1981-03-24,
1981-03-25,
1981-03-26,-30.2
1981-03-27,-31.3
1981-03-28,-33.9
1981-03-29,-35.6
1981-03-30,
1981-03-31,
1981-04-01,
1981-04-02,-27.8
1981-04-03,-29.2
1981-04-04,-29.9
1981-04-05,
1981-04-06,
1981-04-07,
1981-04-08,-31.9
1981-04-09,-26.2
1981-04-10,-29.0
1981-04-11,-28.6
1981-04-12,
1981-04-13,-23.0
1981-04-14,
1981-04-15,
1981-04-16,
1981-04-17,
1981-04-18,
1981-04-19,
1981-04-20,
1981-04-21,
1981-04-22,
1981-04-23,-14.7
1981-04-24,-18.3
1981-04-25,
1981-04-26,
1981-04-27,
1981-04-28,-15.9
1981-04-29,
1981-04-30,-16.0
1981-05-01,
1981-05-02,
1981-05-03,
1981-05-04,
1981-05-05,
1981-05-06,
1981-05-07,
1981-05-08,
1981-05-09,
1981-05-10,
1981-05-11,-17.6
1981-05-12,
1981-05-13,
1981-05-14,
1981-05-15,
1981-05-16,
1981-05-17,
1981-05-18,
1981-05-19,
1981-05-20,
1981-05-21,
1981-05-22,-10.0
1981-05-23,-9.6
1981-05-24,-8.7
1981-05-25,-9.3
1981-05-26,-10.4
1981-05-27,-10.6
1981-05-28,
1981-05-29,
1981-05-30,
1981-05-31,
1981-06-01,
1981-06-02,
1981-06-03,13.9
1981-06-04,
1981-06-05,-0.1
1981-06-06,-0.4
1981-06-07,-0.2
1981-06-08,-2.4
1981-06-09,-3.0
1981-06-10,
1981-06-11,
1981-06-12,
1981-06-13,-4.9
