time,temperatura_avg
1991-01-01,-24.9
1991-01-02,-28.1
1991-01-03,-29.6
1991-01-04,-28.5
1991-01-05,-27.6
1991-01-06,-29.9
1991-01-07,
1991-01-08,-35.1
1991-01-09,-32.0
1991-01-10,
1991-01-11,-34.9
1991-01-12,-35.6
1991-01-13,-36.1
1991-01-14,
1991-01-15,-38.4
1991-01-16,-37.3
1991-01-17,-39.0
1991-01-18,-36.4
1991-01-19,-38.1
1991-01-20,-41.4
1991-01-21,
1991-01-22,-39.8
1991-01-23,
1991-01-24,-31.2
1991-01-25,-33.6
1991-01-26,
1991-01-27,-37.3
1991-01-28,-30.3
1991-01-29,-33.9
1991-01-30,-33.8
1991-01-31,-33.1
1991-02-01,-32.7
1991-02-02,-29.4
1991-02-03,-26.4
1991-02-04,-29.8
1991-02-05,-30.4
1991-02-06,-34.4
1991-02-07,-36.6
1991-02-08,-34.3
1991-02-09,-33.9
1991-02-10,-36.1
1991-02-11,-33.4
1991-02-12,-33.8
1991-02-13,-33.2
1991-02-14,-35.6
1991-02-15,-38.7
1991-02-16,-37.1
1991-02-17,-30.7
1991-02-18,-30.0
1991-02-19,-31.1
1991-02-20,-22.9
1991-02-21,-26.1
1991-02-22,-32.2
1991-02-23,-40.1
1991-02-24,-41.1
1991-02-25,-40.3
1991-02-26,-42.0
1991-02-27,-36.3
1991-02-28,-34.3
1991-03-01,-33.0
1991-03-02,-32.9
1991-03-03,-30.9
1991-03-04,-32.7
1991-03-05,-33.4
1991-03-06,-34.4
1991-03-07,-30.6
1991-03-08,-29.3
1991-03-09,-17.6
1991-03-10,-17.4
1991-03-11,-22.8
1991-03-12,-26.2
1991-03-13,-19.2
1991-03-14,
1991-03-15,
1991-03-16,-31.4
1991-03-17,-34.8
1991-03-18,-35.2
1991-03-19,-35.7
1991-03-20,
1991-03-21,-32.6
1991-03-22,
1991-03-23,-24.8
1991-03-24,-30.4
1991-03-25,-27.4
1991-03-26,-33.4
1991-03-27,-31.7
1991-03-28,-23.8
1991-03-29,-24.2
1991-03-30,-28.7
1991-03-31,
1991-04-01,
1991-04-02,-26.4
1991-04-03,-25.7
1991-04-04,-31.6
1991-04-05,-27.1
1991-04-06,-26.0
1991-04-07,-25.6
1991-04-08,-18.4
1991-04-09,-22.5
1991-04-10,
1991-04-11,-29.1
1991-04-12,-30.6
1991-04-13,-28.6
1991-04-14,-24.3
1991-04-15,-24.3
1991-04-16,-25.9
1991-04-17,-22.9
1991-04-18,-23.7
1991-04-19,-25.0
