datum,temperatura,leto,mesec
2018-11-01,11.9,2018,11
2018-11-02,12.8,2018,11
2018-11-03,14.0,2018,11
2018-11-04,13.6,2018,11
2018-11-05,12.3,2018,11
2018-11-06,11.6,2018,11
2018-11-07,11.7,2018,11
2018-11-08,11.4,2018,11
2018-11-09,10.9,2018,11
2018-11-10,10.9,2018,11
2018-11-11,12.8,2018,11
2018-11-12,13.1,2018,11
2018-11-13,10.3,2018,11
2018-11-14,8.7,2018,11
2018-11-15,7.5,2018,11
2018-11-16,5.9,2018,11
2018-11-17,2.9,2018,11
2018-11-18,1.9,2018,11
2018-11-19,1.4,2018,11
2018-11-20,1.7,2018,11
2018-11-21,3.4,2018,11
2018-11-22,4.9,2018,11
2018-11-23,5.0,2018,11
2018-11-24,5.7,2018,11
2018-11-25,5.6,2018,11
2018-11-26,5.3,2018,11
2018-11-27,2.6,2018,11
2018-11-28,1.0,2018,11
2018-11-29,-1.9,2018,11
2018-11-30,-3.0,2018,11
