datum,temperatura,leto,mesec
2021-05-01,17.5,2021,5
2021-05-02,15.3,2021,5
2021-05-03,9.4,2021,5
2021-05-04,11.6,2021,5
2021-05-05,13.2,2021,5
2021-05-06,8.4,2021,5
2021-05-07,9.6,2021,5
2021-05-08,10.8,2021,5
2021-05-09,13.7,2021,5
2021-05-10,17.2,2021,5
2021-05-11,18.7,2021,5
2021-05-12,15.5,2021,5
2021-05-13,13.9,2021,5
2021-05-14,13.9,2021,5
2021-05-15,14.1,2021,5
2021-05-16,14.7,2021,5
2021-05-17,12.8,2021,5
2021-05-18,14.3,2021,5
2021-05-19,10.6,2021,5
2021-05-20,13.2,2021,5
2021-05-21,14.2,2021,5
2021-05-22,16.1,2021,5
2021-05-23,14.2,2021,5
2021-05-24,11.3,2021,5
2021-05-25,12.2,2021,5
2021-05-26,13.1,2021,5
2021-05-27,14.9,2021,5
2021-05-28,14.4,2021,5
2021-05-29,13.4,2021,5
2021-05-30,12.7,2021,5
2021-05-31,13.3,2021,5
