datum,temperatura,leto,mesec
2005-11-01,8.8,2005,11
2005-11-02,11.4,2005,11
2005-11-03,10.1,2005,11
2005-11-04,9.7,2005,11
2005-11-05,11.8,2005,11
2005-11-06,9.4,2005,11
2005-11-07,9.4,2005,11
2005-11-08,9.2,2005,11
2005-11-09,8.1,2005,11
2005-11-10,8.0,2005,11
2005-11-11,6.7,2005,11
2005-11-12,7.0,2005,11
2005-11-13,4.5,2005,11
2005-11-14,4.8,2005,11
2005-11-15,7.2,2005,11
2005-11-16,8.5,2005,11
2005-11-17,5.7,2005,11
2005-11-18,2.5,2005,11
2005-11-19,1.6,2005,11
2005-11-20,1.0,2005,11
2005-11-21,0.7,2005,11
2005-11-22,0.1,2005,11
2005-11-23,-1.7,2005,11
2005-11-24,-1.3,2005,11
2005-11-25,-1.1,2005,11
2005-11-26,-0.7,2005,11
2005-11-27,1.4,2005,11
2005-11-28,0.5,2005,11
2005-11-29,-0.0,2005,11
2005-11-30,1.0,2005,11
