datum,temperatura,leto,mesec
2005-07-01,16.6,2005,7
2005-07-02,17.4,2005,7
2005-07-03,19.1,2005,7
2005-07-04,20.5,2005,7
2005-07-05,15.5,2005,7
2005-07-06,15.1,2005,7
2005-07-07,17.3,2005,7
2005-07-08,14.2,2005,7
2005-07-09,14.8,2005,7
2005-07-10,16.2,2005,7
2005-07-11,16.5,2005,7
2005-07-12,17.0,2005,7
2005-07-13,18.8,2005,7
2005-07-14,20.6,2005,7
2005-07-15,20.6,2005,7
2005-07-16,21.9,2005,7
2005-07-17,21.5,2005,7
2005-07-18,21.8,2005,7
2005-07-19,20.6,2005,7
2005-07-20,19.8,2005,7
2005-07-21,17.7,2005,7
2005-07-22,17.7,2005,7
2005-07-23,17.5,2005,7
2005-07-24,18.8,2005,7
2005-07-25,20.4,2005,7
2005-07-26,21.6,2005,7
2005-07-27,22.9,2005,7
2005-07-28,24.5,2005,7
2005-07-29,24.5,2005,7
2005-07-30,25.5,2005,7
2005-07-31,22.1,2005,7
