datum,temperatura,leto,mesec
2024-03-01,7.5,2024,3
2024-03-02,7.4,2024,3
2024-03-03,10.0,2024,3
2024-03-04,8.9,2024,3
2024-03-05,8.4,2024,3
2024-03-06,7.6,2024,3
2024-03-07,5.9,2024,3
2024-03-08,4.4,2024,3
2024-03-09,5.6,2024,3
2024-03-10,8.7,2024,3
2024-03-11,7.9,2024,3
2024-03-12,8.4,2024,3
2024-03-13,8.8,2024,3
2024-03-14,8.3,2024,3
2024-03-15,9.7,2024,3
2024-03-16,10.5,2024,3
2024-03-17,9.2,2024,3
2024-03-18,8.3,2024,3
2024-03-19,6.0,2024,3
2024-03-20,6.8,2024,3
2024-03-21,9.3,2024,3
2024-03-22,11.5,2024,3
2024-03-23,10.9,2024,3
2024-03-24,6.6,2024,3
2024-03-25,6.4,2024,3
2024-03-26,8.7,2024,3
2024-03-27,12.2,2024,3
2024-03-28,10.5,2024,3
2024-03-29,12.4,2024,3
2024-03-30,15.7,2024,3
2024-03-31,15.0,2024,3
