datum,temperatura,leto,mesec
2002-12-01,5.8,2002,12
2002-12-02,5.2,2002,12
2002-12-03,3.9,2002,12
2002-12-04,6.5,2002,12
2002-12-05,6.1,2002,12
2002-12-06,4.5,2002,12
2002-12-07,2.5,2002,12
2002-12-08,-0.1,2002,12
2002-12-09,-1.8,2002,12
2002-12-10,-4.2,2002,12
2002-12-11,-3.5,2002,12
2002-12-12,-2.5,2002,12
2002-12-13,-1.5,2002,12
2002-12-14,-0.4,2002,12
2002-12-15,-0.6,2002,12
2002-12-16,0.3,2002,12
2002-12-17,1.0,2002,12
2002-12-18,1.3,2002,12
2002-12-19,0.6,2002,12
2002-12-20,-1.0,2002,12
2002-12-21,1.6,2002,12
2002-12-22,3.9,2002,12
2002-12-23,6.2,2002,12
2002-12-24,0.8,2002,12
2002-12-25,-1.5,2002,12
2002-12-26,-1.1,2002,12
2002-12-27,2.5,2002,12
2002-12-28,7.8,2002,12
2002-12-29,5.9,2002,12
2002-12-30,7.2,2002,12
2002-12-31,7.6,2002,12
