datum,temperatura,leto,mesec
2013-02-01,1.6,2013,2
2013-02-02,3.2,2013,2
2013-02-03,1.3,2013,2
2013-02-04,0.4,2013,2
2013-02-05,2.5,2013,2
2013-02-06,1.3,2013,2
2013-02-07,-0.9,2013,2
2013-02-08,-1.4,2013,2
2013-02-09,-1.8,2013,2
2013-02-10,-2.6,2013,2
2013-02-11,-3.6,2013,2
2013-02-12,-1.9,2013,2
2013-02-13,-2.2,2013,2
2013-02-14,-0.6,2013,2
2013-02-15,0.3,2013,2
2013-02-16,0.2,2013,2
2013-02-17,0.5,2013,2
2013-02-18,0.8,2013,2
2013-02-19,0.7,2013,2
2013-02-20,-0.1,2013,2
2013-02-21,-1.6,2013,2
2013-02-22,-2.6,2013,2
2013-02-23,-1.3,2013,2
2013-02-24,1.3,2013,2
2013-02-25,2.8,2013,2
2013-02-26,2.3,2013,2
2013-02-27,2.7,2013,2
2013-02-28,2.7,2013,2
