datum,temperatura,leto,mesec
2003-05-01,15.1,2003,5
2003-05-02,16.1,2003,5
2003-05-03,14.3,2003,5
2003-05-04,14.4,2003,5
2003-05-05,17.3,2003,5
2003-05-06,18.7,2003,5
2003-05-07,18.5,2003,5
2003-05-08,19.0,2003,5
2003-05-09,19.0,2003,5
2003-05-10,18.2,2003,5
2003-05-11,18.1,2003,5
2003-05-12,18.9,2003,5
2003-05-13,18.8,2003,5
2003-05-14,10.7,2003,5
2003-05-15,10.7,2003,5
2003-05-16,11.8,2003,5
2003-05-17,13.9,2003,5
2003-05-18,15.3,2003,5
2003-05-19,16.7,2003,5
2003-05-20,13.1,2003,5
2003-05-21,10.9,2003,5
2003-05-22,12.7,2003,5
2003-05-23,15.1,2003,5
2003-05-24,17.6,2003,5
2003-05-25,19.4,2003,5
2003-05-26,18.9,2003,5
2003-05-27,18.3,2003,5
2003-05-28,19.0,2003,5
2003-05-29,18.6,2003,5
2003-05-30,19.7,2003,5
2003-05-31,20.6,2003,5
