time,tavg,tmin,tmax,prcp,snow
1986-01-01,-9.2,-11.1,-6.2,0.0,60.0
1986-01-02,-3.5,-8.6,-0.2,0.4,60.0
1986-01-03,3.5,-0.2,4.7,2.3,40.0
1986-01-04,-1.2,-2.3,4.0,3.5,40.0
1986-01-05,-1.1,-2.8,0.2,2.1,80.0
1986-01-06,1.6,-0.7,3.5,0.2,100.0
1986-01-07,0.4,-0.1,2.5,1.0,40.0
1986-01-08,-1.8,-4.4,0.9,0.0,50.0
1986-01-09,-6.5,-7.6,-4.3,0.0,50.0
1986-01-10,-7.2,-9.5,-6.6,4.9,50.0
1986-01-11,2.5,-6.9,4.2,1.1,60.0
1986-01-12,3.2,2.3,4.2,2.5,20.0
1986-01-13,3.9,2.6,4.4,10.1,0.0
1986-01-14,4.8,3.4,6.3,4.8,0.0
1986-01-15,2.2,1.7,4.2,2.6,0.0
1986-01-16,0.1,-0.4,2.2,1.7,0.0
1986-01-17,-1.3,-2.4,0.5,0.6,10.0
1986-01-18,-1.2,-4.2,2.9,7.1,10.0
1986-01-19,5.6,2.9,8.3,7.7,0.0
1986-01-20,5.2,3.8,9.4,1.1,0.0
1986-01-21,5.5,4.4,6.5,0.3,0.0
1986-01-22,4.7,3.9,6.3,2.5,0.0
1986-01-23,5.4,2.8,7.3,1.8,0.0
1986-01-24,3.9,2.2,5.8,0.2,0.0
1986-01-25,2.1,1.2,4.2,1.0,0.0
1986-01-26,0.1,-0.4,1.5,0.4,10.0
1986-01-27,-1.0,-2.1,-0.1,0.6,0.0
1986-01-28,-1.5,-4.3,0.5,0.7,0.0
1986-01-29,-0.2,-2.8,2.0,0.0,10.0
1986-01-30,1.3,0.5,3.0,0.0,0.0
1986-01-31,0.3,-0.4,1.3,0.0,0.0
1986-02-01,1.6,0.5,3.3,0.5,0.0
1986-02-02,-2.2,-3.5,1.7,1.5,0.0
1986-02-03,-4.1,-5.4,-2.1,0.0,10.0
1986-02-04,-5.6,-8.6,-2.3,0.0,10.0
1986-02-05,-6.2,-8.7,-3.1,0.0,10.0
1986-02-06,-5.6,-9.5,-1.8,0.9,0.0
1986-02-07,-6.7,-9.5,-2.2,0.7,10.0
1986-02-08,-13.3,-16.0,-4.6,0.3,30.0
1986-02-09,-11.8,-16.2,-7.1,2.5,30.0
1986-02-10,-3.1,-7.1,-1.7,0.0,40.0
1986-02-11,-3.5,-4.8,-1.3,0.0,30.0
1986-02-12,-5.0,-9.0,-1.3,0.0,30.0
1986-02-13,-6.0,-9.1,-2.2,0.0,20.0
1986-02-14,-5.0,-7.1,-2.7,0.0,20.0
1986-02-15,-5.3,-7.2,-3.4,0.0,20.0
1986-02-16,-4.1,-6.1,-2.9,0.0,20.0
1986-02-17,-6.1,-9.9,-2.7,0.0,20.0
1986-02-18,-5.1,-6.5,-3.5,1.8,10.0
1986-02-19,-6.6,-8.1,-3.5,13.4,30.0
1986-02-20,-7.7,-10.0,-4.8,1.0,170.0
1986-02-21,-5.6,-6.5,-3.6,0.4,170.0
1986-02-22,-7.6,-10.3,-3.8,0.0,170.0
1986-02-23,-8.7,-12.2,-4.5,0.0,160.0
1986-02-24,-7.6,-11.6,-5.1,0.0,160.0
1986-02-25,-7.1,-9.3,-3.9,0.0,140.0
1986-02-26,-7.3,-10.5,-3.9,0.0,130.0
1986-02-27,-6.1,-9.7,-1.2,0.0,120.0
1986-02-28,-3.9,-5.3,-1.8,0.0,110.0
1986-03-01,-4.9,-9.0,-0.2,0.0,100.0
1986-03-02,-4.2,-7.2,-0.9,0.0,100.0
1986-03-03,-4.5,-9.6,-0.4,0.0,90.0
1986-03-04,-2.1,-7.4,2.2,0.0,80.0
1986-03-05,3.3,1.0,5.3,0.0,60.0
1986-03-06,5.7,4.7,6.7,8.9,20.0
1986-03-07,4.8,3.5,6.8,0.6,0.0
1986-03-08,2.7,1.0,5.2,0.0,0.0
1986-03-09,2.0,0.2,3.5,0.0,0.0
1986-03-10,3.3,2.8,4.9,0.0,0.0
1986-03-11,2.3,1.8,3.2,0.0,0.0
1986-03-12,2.1,1.0,2.8,0.0,0.0
1986-03-13,4.9,2.8,7.9,0.0,0.0
1986-03-14,5.5,2.3,8.9,0.0,0.0
1986-03-15,4.4,2.5,7.8,0.0,0.0
1986-03-16,3.4,1.7,5.7,0.0,0.0
1986-03-17,5.8,1.8,11.0,0.0,0.0
1986-03-18,6.8,1.0,13.4,0.0,0.0
1986-03-19,6.6,0.9,12.0,0.0,0.0
1986-03-20,7.2,1.2,13.4,0.0,0.0
1986-03-21,3.8,1.4,10.5,3.0,0.0
1986-03-22,4.9,1.5,8.1,0.5,0.0
1986-03-23,4.5,3.2,6.9,7.0,0.0
1986-03-24,4.3,2.6,6.7,11.3,0.0
1986-03-25,5.9,4.4,8.3,0.5,0.0
1986-03-26,4.9,2.3,7.9,0.9,0.0
1986-03-27,7.3,2.6,11.6,1.2,0.0
1986-03-28,12.0,9.7,16.8,0.2,0.0
1986-03-29,9.2,6.0,13.6,0.0,0.0
1986-03-30,6.0,4.0,10.6,1.7,0.0
1986-03-31,6.4,4.5,8.4,10.0,0.0
1986-04-01,5.6,3.8,8.9,2.6,0.0
1986-04-02,6.4,2.9,10.4,0.0,0.0
1986-04-03,6.8,4.9,8.9,0.1,0.0
1986-04-04,6.3,3.3,9.4,0.3,0.0
1986-04-05,4.9,4.4,7.0,5.1,0.0
1986-04-06,5.1,2.8,7.2,0.0,0.0
1986-04-07,6.0,5.5,6.5,0.0,0.0
1986-04-08,5.9,5.0,6.7,0.6,0.0
1986-04-09,4.1,3.7,5.0,6.8,0.0
1986-04-10,0.6,-1.9,3.8,9.6,0.0
1986-04-11,-1.6,-2.7,0.7,2.3,20.0
1986-04-12,-0.4,-3.5,3.0,0.0,20.0
1986-04-13,1.4,-2.0,4.6,0.0,0.0
1986-04-14,4.1,-1.1,8.4,1.0,0.0
1986-04-15,9.1,3.4,15.0,0.0,0.0
1986-04-16,12.4,7.0,18.3,0.3,0.0
1986-04-17,12.4,9.4,16.1,3.3,0.0
1986-04-18,10.3,8.7,14.0,5.5,0.0
1986-04-19,7.2,6.4,9.7,0.8,0.0
1986-04-20,6.3,4.1,8.7,0.3,0.0
1986-04-21,10.6,6.2,14.5,0.0,0.0
1986-04-22,10.6,9.4,13.6,5.0,0.0
1986-04-23,9.9,8.2,12.5,1.3,0.0
1986-04-24,13.1,9.2,18.2,6.0,0.0
1986-04-25,10.8,8.9,15.6,0.4,0.0
1986-04-26,8.7,6.1,11.3,1.2,0.0
1986-04-27,11.6,8.1,15.5,0.0,0.0
1986-04-28,14.8,9.7,19.8,0.0,0.0
1986-04-29,14.1,8.8,20.2,0.0,0.0
1986-04-30,13.4,9.1,19.3,0.0,0.0
1986-05-01,13.3,7.0,19.5,0.0,0.0
1986-05-02,16.7,9.7,22.7,0.0,0.0
1986-05-03,19.3,12.7,24.6,0.0,0.0
1986-05-04,20.0,14.2,25.7,0.0,0.0
1986-05-05,19.1,14.0,24.4,0.0,0.0
1986-05-06,19.5,13.3,25.2,0.0,0.0
1986-05-07,20.0,14.7,25.1,11.2,0.0
1986-05-08,14.1,12.6,22.1,6.0,0.0
1986-05-09,11.7,9.2,14.8,1.4,0.0
1986-05-10,13.3,9.8,16.9,2.6,0.0
1986-05-11,14.5,13.2,17.8,1.0,0.0
1986-05-12,15.1,10.2,18.9,0.0,0.0
1986-05-13,17.8,11.9,26.0,4.3,0.0
1986-05-14,13.5,12.7,16.1,0.7,0.0
1986-05-15,13.9,10.9,19.1,0.0,0.0
1986-05-16,13.6,7.7,18.6,0.0,0.0
1986-05-17,15.4,8.8,20.6,0.2,0.0
1986-05-18,19.5,14.5,25.6,1.3,0.0
1986-05-19,16.9,13.3,23.0,0.0,0.0
1986-05-20,17.8,13.1,22.5,0.0,0.0
1986-05-21,19.3,13.9,24.9,5.0,0.0
1986-05-22,18.6,15.6,21.7,0.0,0.0
1986-05-23,20.6,14.9,25.3,0.0,0.0
1986-05-24,15.6,11.7,24.6,3.5,0.0
1986-05-25,15.5,9.5,20.9,0.0,0.0
1986-05-26,20.8,13.5,27.5,0.0,0.0
1986-05-27,22.1,14.9,28.7,5.6,0.0
1986-05-28,16.7,14.9,26.0,0.0,0.0
1986-05-29,13.0,11.2,16.3,13.9,0.0
1986-05-30,9.3,7.8,11.2,9.1,0.0
1986-05-31,9.7,8.8,10.8,5.2,0.0
1986-06-01,10.7,8.4,14.8,7.5,0.0
1986-06-02,13.3,8.6,16.6,21.1,0.0
1986-06-03,13.4,11.0,17.1,8.3,0.0
1986-06-04,11.5,10.3,15.6,9.1,0.0
1986-06-05,10.8,6.8,13.8,22.2,0.0
1986-06-06,8.7,7.6,13.2,12.1,0.0
1986-06-07,9.8,8.8,11.3,10.5,0.0
1986-06-08,11.6,9.3,16.0,3.7,0.0
1986-06-09,15.7,10.0,20.7,0.0,0.0
1986-06-10,19.3,13.5,24.9,0.0,0.0
1986-06-11,15.7,13.8,22.3,0.0,0.0
1986-06-12,13.4,11.6,15.4,0.0,0.0
1986-06-13,15.8,11.2,21.9,0.0,0.0
1986-06-14,18.5,11.3,24.7,0.0,0.0
1986-06-15,20.4,13.1,26.5,0.0,0.0
1986-06-16,22.6,15.2,28.5,0.0,0.0
1986-06-17,24.7,18.2,30.6,0.0,0.0
1986-06-18,23.5,20.1,28.4,0.0,0.0
1986-06-19,21.9,17.8,26.0,0.0,0.0
1986-06-20,22.1,16.2,27.0,0.0,0.0
1986-06-21,16.3,13.3,24.9,0.0,0.0
1986-06-22,18.3,12.9,23.9,0.0,0.0
1986-06-23,18.2,13.8,22.1,0.0,0.0
1986-06-24,18.6,12.3,24.3,0.0,0.0
1986-06-25,20.2,12.9,25.5,0.0,0.0
1986-06-26,22.5,16.2,27.8,0.0,0.0
1986-06-27,23.2,17.0,28.1,0.0,0.0
1986-06-28,24.1,18.6,29.2,0.0,0.0
1986-06-29,20.4,16.5,27.5,0.0,0.0
1986-06-30,21.8,16.2,26.6,0.0,0.0
1986-07-01,25.3,18.5,31.2,0.0,0.0
1986-07-02,27.1,20.4,31.8,0.0,0.0
1986-07-03,28.3,22.2,32.4,0.0,0.0
1986-07-04,24.6,21.1,31.2,0.0,0.0
1986-07-05,25.0,20.2,29.3,0.1,0.0
1986-07-06,20.5,18.4,26.5,0.9,0.0
1986-07-07,18.0,16.0,22.2,0.0,0.0
1986-07-08,15.7,13.1,19.9,0.0,0.0
1986-07-09,14.5,13.2,17.0,0.2,0.0
1986-07-10,13.9,11.5,16.3,2.3,0.0
1986-07-11,13.6,10.8,16.3,1.8,0.0
1986-07-12,13.5,10.2,15.8,0.0,0.0
1986-07-13,14.0,11.0,17.0,0.0,0.0
1986-07-14,15.4,11.2,20.3,0.0,0.0
1986-07-15,19.0,12.1,24.1,0.0,0.0
1986-07-16,23.4,16.4,28.9,0.0,0.0
1986-07-17,26.1,20.1,31.3,0.0,0.0
1986-07-18,19.3,16.6,29.3,0.0,0.0
1986-07-19,16.8,12.8,20.1,0.0,0.0
1986-07-20,17.5,12.2,20.8,0.0,0.0
1986-07-21,19.7,14.5,24.1,0.0,0.0
1986-07-22,20.4,16.5,25.1,2.1,0.0
1986-07-23,18.0,16.1,20.8,8.6,0.0
1986-07-24,15.0,12.3,20.2,4.1,0.0
1986-07-25,15.8,11.5,20.9,3.1,0.0
1986-07-26,16.7,13.7,20.4,0.2,0.0
1986-07-27,20.2,14.8,25.6,0.0,0.0
1986-07-28,23.9,18.4,28.8,0.0,0.0
1986-07-29,25.0,19.6,31.3,4.2,0.0
1986-07-30,21.0,17.8,29.2,0.0,0.0
1986-07-31,23.7,16.5,31.4,1.7,0.0
1986-08-01,21.0,18.5,27.2,0.0,0.0
1986-08-02,23.0,16.1,29.5,0.0,0.0
1986-08-03,26.8,19.5,33.5,0.0,0.0
1986-08-04,27.3,21.2,35.0,2.1,0.0
1986-08-05,19.2,16.4,29.1,3.1,0.0
1986-08-06,19.3,14.8,23.8,0.0,0.0
1986-08-07,23.1,16.1,29.0,0.0,0.0
1986-08-08,20.6,16.8,27.2,0.0,0.0
1986-08-09,19.5,15.4,23.2,0.0,0.0
1986-08-10,21.5,17.7,25.9,0.0,0.0
1986-08-11,20.4,15.1,25.8,0.0,0.0
1986-08-12,19.6,17.0,23.6,0.0,0.0
1986-08-13,19.0,15.0,22.5,0.0,0.0
1986-08-14,20.8,15.0,25.4,0.0,0.0
1986-08-15,21.4,16.7,28.1,9.2,0.0
1986-08-16,19.9,17.4,24.0,0.0,0.0
1986-08-17,19.0,15.6,22.7,0.0,0.0
1986-08-18,18.0,14.1,21.3,0.0,0.0
1986-08-19,18.0,15.3,21.9,10.9,0.0
1986-08-20,13.9,12.0,20.0,12.2,0.0
1986-08-21,14.1,11.4,16.7,0.0,0.0
1986-08-22,15.1,12.5,17.6,0.0,0.0
1986-08-23,14.3,13.2,16.6,1.1,0.0
1986-08-24,14.8,10.3,19.7,0.0,0.0
1986-08-25,14.2,10.2,19.0,0.0,0.0
1986-08-26,14.2,10.7,17.7,3.4,0.0
1986-08-27,16.8,15.1,18.8,0.0,0.0
1986-08-28,16.0,11.4,19.7,0.0,0.0
1986-08-29,14.4,12.3,18.4,0.0,0.0
1986-08-30,12.9,9.8,17.0,1.2,0.0
1986-08-31,13.3,11.3,16.7,2.7,0.0
1986-09-01,12.9,11.0,14.7,0.9,0.0
1986-09-02,14.1,11.2,17.4,0.6,0.0
1986-09-03,13.7,12.0,17.1,7.1,0.0
1986-09-04,13.3,10.3,18.1,0.0,0.0
1986-09-05,13.5,9.7,16.8,0.0,0.0
1986-09-06,15.0,11.6,18.7,0.0,0.0
1986-09-07,13.2,10.8,16.9,0.4,0.0
1986-09-08,11.7,10.8,15.7,9.9,0.0
1986-09-09,11.4,7.1,16.6,0.0,0.0
1986-09-10,12.8,7.2,17.6,0.0,0.0
1986-09-11,12.9,8.1,17.0,0.0,0.0
1986-09-12,13.3,11.0,16.3,0.0,0.0
1986-09-13,12.0,9.5,14.7,0.4,0.0
1986-09-14,15.8,10.8,22.2,0.1,0.0
1986-09-15,11.6,9.2,20.6,25.2,0.0
1986-09-16,10.5,8.0,13.1,0.0,0.0
1986-09-17,10.6,9.1,12.4,1.7,0.0
1986-09-18,10.6,8.5,14.5,0.0,0.0
1986-09-19,9.9,6.1,13.1,0.0,0.0
1986-09-20,12.6,7.4,18.0,0.0,0.0
1986-09-21,14.2,11.2,19.0,0.0,0.0
1986-09-22,13.8,12.4,16.0,2.9,0.0
1986-09-23,14.1,12.9,15.4,1.6,0.0
1986-09-24,13.4,12.4,16.8,0.0,0.0
1986-09-25,10.5,6.9,15.0,0.0,0.0
1986-09-26,10.4,7.7,13.8,0.7,0.0
1986-09-27,10.5,8.2,13.2,0.0,0.0
1986-09-28,12.3,7.4,16.9,0.0,0.0
1986-09-29,14.8,11.6,18.1,0.0,0.0
1986-09-30,13.0,9.3,17.0,0.0,0.0
1986-10-01,14.7,9.7,20.8,0.0,0.0
1986-10-02,14.0,11.1,17.8,0.0,0.0
1986-10-03,12.7,10.1,14.8,0.0,0.0
1986-10-04,9.7,6.5,12.9,0.0,0.0
1986-10-05,10.1,5.8,14.1,0.0,0.0
1986-10-06,12.1,7.3,16.4,0.0,0.0
1986-10-07,13.7,11.8,15.6,4.9,0.0
1986-10-08,13.0,12.3,15.7,0.3,0.0
1986-10-09,12.9,11.3,15.4,0.0,0.0
1986-10-10,13.3,8.8,19.1,0.0,0.0
1986-10-11,12.3,9.1,16.6,0.0,0.0
1986-10-12,11.3,7.3,16.3,0.0,0.0
1986-10-13,12.1,7.2,18.2,0.0,0.0
1986-10-14,13.5,8.3,20.1,0.0,0.0
1986-10-15,13.9,9.9,19.3,0.0,0.0
1986-10-16,11.6,7.6,16.1,0.0,0.0
1986-10-17,11.4,10.3,14.8,0.0,0.0
1986-10-18,8.6,6.0,12.9,0.0,0.0
1986-10-19,9.3,6.6,13.7,2.2,0.0
1986-10-20,8.8,6.2,11.7,11.5,0.0
1986-10-21,8.2,6.6,11.0,1.9,0.0
1986-10-22,9.5,7.6,11.7,7.8,0.0
1986-10-23,8.4,7.3,9.9,0.6,0.0
1986-10-24,7.3,5.8,9.8,0.0,0.0
1986-10-25,7.6,4.4,11.4,1.1,0.0
1986-10-26,10.3,8.0,13.1,0.0,0.0
1986-10-27,9.3,7.7,11.8,0.0,0.0
1986-10-28,8.4,5.2,10.7,1.9,0.0
1986-10-29,9.7,8.4,11.1,2.2,0.0
1986-10-30,6.8,4.4,9.7,0.1,0.0
1986-10-31,6.7,3.7,10.1,0.5,0.0
1986-11-01,9.4,6.6,12.0,7.2,0.0
1986-11-02,8.0,5.8,12.3,1.0,0.0
1986-11-03,4.9,1.8,7.9,0.1,0.0
1986-11-04,6.8,5.2,8.9,0.5,0.0
1986-11-05,6.9,5.7,8.6,8.0,0.0
1986-11-06,8.1,6.6,9.8,0.7,0.0
1986-11-07,6.3,4.5,8.8,0.0,0.0
1986-11-08,7.3,5.2,10.5,2.1,0.0
1986-11-09,6.7,4.7,9.8,0.0,0.0
1986-11-10,6.9,3.4,9.7,0.0,0.0
1986-11-11,10.3,8.0,13.5,0.0,0.0
1986-11-12,10.2,8.8,12.6,0.0,0.0
