time,tavg,tmin,tmax,prcp,snow
1990-01-01,-1.1,-1.7,0.2,0.0,0.0
1990-01-02,-1.1,-1.8,-0.6,0.0,0.0
1990-01-03,0.2,-0.8,1.2,0.0,0.0
1990-01-04,-0.7,-1.1,0.3,1.0,0.0
1990-01-05,-0.1,-1.3,0.8,0.8,20.0
1990-01-06,0.2,-0.6,1.4,0.0,10.0
1990-01-07,-3.0,-5.1,-0.6,0.0,10.0
1990-01-08,-0.1,-2.4,2.0,0.5,10.0
1990-01-09,3.9,2.0,4.8,0.3,0.0
1990-01-10,5.2,4.8,5.5,0.0,0.0
1990-01-11,5.1,3.0,6.9,0.5,0.0
1990-01-12,7.0,5.6,8.6,0.0,0.0
1990-01-13,2.9,0.4,7.8,0.0,0.0
1990-01-14,3.5,2.7,4.6,0.0,0.0
1990-01-15,4.0,2.1,5.1,0.3,0.0
1990-01-16,9.8,5.0,12.3,1.2,0.0
1990-01-17,9.4,8.0,11.6,1.2,0.0
1990-01-18,5.3,4.4,8.0,1.3,0.0
1990-01-19,5.3,3.5,7.1,1.1,0.0
1990-01-20,6.0,4.1,7.7,1.2,0.0
1990-01-21,8.6,6.1,10.3,2.0,0.0
1990-01-22,9.2,8.3,10.8,0.0,0.0
1990-01-23,8.1,5.3,10.3,5.1,0.0
1990-01-24,6.4,4.7,9.8,4.3,0.0
1990-01-25,5.5,2.7,7.9,11.8,0.0
1990-01-26,7.1,5.1,10.4,0.1,0.0
1990-01-27,5.2,3.3,7.3,0.3,0.0
1990-01-28,6.1,3.1,8.8,0.3,0.0
1990-01-29,6.4,5.2,8.7,0.0,0.0
1990-01-30,5.1,2.3,8.1,0.0,0.0
1990-01-31,7.6,5.5,11.1,0.0,0.0
1990-02-01,8.1,5.1,11.5,0.0,0.0
1990-02-02,6.8,4.4,10.6,0.3,0.0
1990-02-03,7.2,4.0,9.4,7.9,0.0
1990-02-04,7.6,6.3,11.9,0.2,0.0
1990-02-05,7.6,4.7,12.3,0.0,0.0
1990-02-06,6.4,1.2,11.1,0.0,0.0
1990-02-07,8.8,3.8,13.3,0.0,0.0
