datum,temperatura,leto,mesec
2021-12-01,5.4,2021,12
2021-12-02,6.2,2021,12
2021-12-03,2.3,2021,12
2021-12-04,1.6,2021,12
2021-12-05,3.1,2021,12
2021-12-06,3.0,2021,12
2021-12-07,0.5,2021,12
2021-12-08,0.2,2021,12
2021-12-09,0.7,2021,12
2021-12-10,0.9,2021,12
2021-12-11,0.7,2021,12
2021-12-12,-0.1,2021,12
2021-12-13,1.9,2021,12
2021-12-14,3.4,2021,12
2021-12-15,4.2,2021,12
2021-12-16,3.8,2021,12
2021-12-17,3.4,2021,12
2021-12-18,1.1,2021,12
2021-12-19,3.4,2021,12
2021-12-20,0.2,2021,12
2021-12-21,-0.1,2021,12
2021-12-22,0.1,2021,12
2021-12-23,1.2,2021,12
2021-12-24,6.4,2021,12
2021-12-25,7.8,2021,12
2021-12-26,2.3,2021,12
2021-12-27,2.0,2021,12
2021-12-28,4.5,2021,12
2021-12-29,5.1,2021,12
2021-12-30,5.6,2021,12
2021-12-31,6.5,2021,12
