datum,temperatura,leto,mesec
2018-02-01,5.4,2018,2
2018-02-02,1.5,2018,2
2018-02-03,0.0,2018,2
2018-02-04,-2.2,2018,2
2018-02-05,-2.6,2018,2
2018-02-06,-0.5,2018,2
2018-02-07,-0.6,2018,2
2018-02-08,0.5,2018,2
2018-02-09,0.8,2018,2
2018-02-10,-0.4,2018,2
2018-02-11,-2.0,2018,2
2018-02-12,-1.3,2018,2
2018-02-13,-1.0,2018,2
2018-02-14,-5.3,2018,2
2018-02-15,-5.1,2018,2
2018-02-16,-1.8,2018,2
2018-02-17,1.6,2018,2
2018-02-18,1.0,2018,2
2018-02-19,-1.5,2018,2
2018-02-20,-1.2,2018,2
2018-02-21,-0.6,2018,2
2018-02-22,-1.7,2018,2
2018-02-23,-1.8,2018,2
2018-02-24,-2.5,2018,2
2018-02-25,-9.1,2018,2
2018-02-26,-11.1,2018,2
2018-02-27,-9.5,2018,2
2018-02-28,-11.1,2018,2
