datum,temperatura,leto,mesec
2008-12-01,3.7,2008,12
2008-12-02,3.9,2008,12
2008-12-03,3.6,2008,12
2008-12-04,1.2,2008,12
2008-12-05,4.2,2008,12
2008-12-06,3.8,2008,12
2008-12-07,2.0,2008,12
2008-12-08,1.9,2008,12
2008-12-09,0.5,2008,12
2008-12-10,1.3,2008,12
2008-12-11,3.1,2008,12
2008-12-12,2.8,2008,12
2008-12-13,2.4,2008,12
2008-12-14,2.9,2008,12
2008-12-15,3.3,2008,12
2008-12-16,4.7,2008,12
2008-12-17,5.0,2008,12
2008-12-18,2.8,2008,12
2008-12-19,1.6,2008,12
2008-12-20,0.4,2008,12
2008-12-21,2.4,2008,12
2008-12-22,4.4,2008,12
2008-12-23,5.6,2008,12
2008-12-24,4.1,2008,12
2008-12-25,0.7,2008,12
2008-12-26,-2.0,2008,12
2008-12-27,-1.9,2008,12
2008-12-28,-2.9,2008,12
2008-12-29,-4.7,2008,12
2008-12-30,-4.9,2008,12
2008-12-31,-4.0,2008,12
