datum,temperatura,leto,mesec
2000-05-01,15.3,2000,5
2000-05-02,16.1,2000,5
2000-05-03,14.5,2000,5
2000-05-04,15.8,2000,5
2000-05-05,15.6,2000,5
2000-05-06,16.7,2000,5
2000-05-07,17.6,2000,5
2000-05-08,14.8,2000,5
2000-05-09,17.0,2000,5
2000-05-10,17.7,2000,5
2000-05-11,18.8,2000,5
2000-05-12,18.1,2000,5
2000-05-13,14.8,2000,5
2000-05-14,15.8,2000,5
2000-05-15,17.9,2000,5
2000-05-16,19.4,2000,5
2000-05-17,20.1,2000,5
2000-05-18,18.7,2000,5
2000-05-19,13.6,2000,5
2000-05-20,10.0,2000,5
2000-05-21,11.5,2000,5
2000-05-22,12.1,2000,5
2000-05-23,14.3,2000,5
2000-05-24,16.5,2000,5
2000-05-25,18.9,2000,5
2000-05-26,19.0,2000,5
2000-05-27,20.3,2000,5
2000-05-28,19.1,2000,5
2000-05-29,14.0,2000,5
2000-05-30,13.6,2000,5
2000-05-31,13.9,2000,5
