datum,temperatura,leto,mesec
2020-09-01,15.2,2020,9
2020-09-02,14.9,2020,9
2020-09-03,15.0,2020,9
2020-09-04,16.8,2020,9
2020-09-05,19.6,2020,9
2020-09-06,19.5,2020,9
2020-09-07,16.5,2020,9
2020-09-08,16.8,2020,9
2020-09-09,17.4,2020,9
2020-09-10,19.4,2020,9
2020-09-11,19.0,2020,9
2020-09-12,19.5,2020,9
2020-09-13,20.0,2020,9
2020-09-14,20.2,2020,9
2020-09-15,20.0,2020,9
2020-09-16,20.1,2020,9
2020-09-17,18.6,2020,9
2020-09-18,15.7,2020,9
2020-09-19,14.5,2020,9
2020-09-20,14.7,2020,9
2020-09-21,17.0,2020,9
2020-09-22,17.9,2020,9
2020-09-23,16.6,2020,9
2020-09-24,16.3,2020,9
2020-09-25,15.4,2020,9
2020-09-26,8.7,2020,9
2020-09-27,9.7,2020,9
2020-09-28,9.8,2020,9
2020-09-29,12.4,2020,9
2020-09-30,12.9,2020,9
