datum,temperatura,leto,mesec
2005-06-01,16.5,2005,6
2005-06-02,16.7,2005,6
2005-06-03,18.6,2005,6
2005-06-04,20.3,2005,6
2005-06-05,16.6,2005,6
2005-06-06,16.5,2005,6
2005-06-07,13.5,2005,6
2005-06-08,12.4,2005,6
2005-06-09,11.0,2005,6
2005-06-10,13.8,2005,6
2005-06-11,16.0,2005,6
2005-06-12,16.6,2005,6
2005-06-13,19.1,2005,6
2005-06-14,20.6,2005,6
2005-06-15,20.0,2005,6
2005-06-16,20.6,2005,6
2005-06-17,21.8,2005,6
2005-06-18,21.3,2005,6
2005-06-19,19.4,2005,6
2005-06-20,19.5,2005,6
2005-06-21,20.9,2005,6
2005-06-22,22.5,2005,6
2005-06-23,22.3,2005,6
2005-06-24,22.0,2005,6
2005-06-25,24.0,2005,6
2005-06-26,23.8,2005,6
2005-06-27,22.3,2005,6
2005-06-28,23.2,2005,6
2005-06-29,23.7,2005,6
2005-06-30,22.6,2005,6
