datum,temperatura,leto,mesec
2023-07-01,20.7,2023,7
2023-07-02,22.1,2023,7
2023-07-03,21.3,2023,7
2023-07-04,20.5,2023,7
2023-07-05,21.4,2023,7
2023-07-06,20.8,2023,7
2023-07-07,21.5,2023,7
2023-07-08,22.1,2023,7
2023-07-09,24.3,2023,7
2023-07-10,26.7,2023,7
2023-07-11,27.4,2023,7
2023-07-12,26.5,2023,7
2023-07-13,22.8,2023,7
2023-07-14,22.0,2023,7
2023-07-15,24.8,2023,7
2023-07-16,27.1,2023,7
2023-07-17,27.5,2023,7
2023-07-18,26.5,2023,7
2023-07-19,24.3,2023,7
2023-07-20,23.5,2023,7
2023-07-21,21.4,2023,7
2023-07-22,20.9,2023,7
2023-07-23,21.5,2023,7
2023-07-24,24.4,2023,7
2023-07-25,21.4,2023,7
2023-07-26,18.1,2023,7
2023-07-27,17.8,2023,7
2023-07-28,21.2,2023,7
2023-07-29,23.3,2023,7
2023-07-30,22.0,2023,7
2023-07-31,21.5,2023,7
