datum,temperatura,leto,mesec
2014-03-01,6.6,2014,3
2014-03-02,5.9,2014,3
2014-03-03,5.4,2014,3
2014-03-04,5.8,2014,3
2014-03-05,8.2,2014,3
2014-03-06,8.0,2014,3
2014-03-07,8.0,2014,3
2014-03-08,7.6,2014,3
2014-03-09,7.0,2014,3
2014-03-10,7.4,2014,3
2014-03-11,7.6,2014,3
2014-03-12,8.7,2014,3
2014-03-13,9.9,2014,3
2014-03-14,11.4,2014,3
2014-03-15,10.6,2014,3
2014-03-16,12.1,2014,3
2014-03-17,14.3,2014,3
2014-03-18,14.7,2014,3
2014-03-19,13.0,2014,3
2014-03-20,13.4,2014,3
2014-03-21,12.5,2014,3
2014-03-22,11.6,2014,3
2014-03-23,11.2,2014,3
2014-03-24,7.4,2014,3
2014-03-25,5.4,2014,3
2014-03-26,6.4,2014,3
2014-03-27,8.3,2014,3
2014-03-28,11.2,2014,3
2014-03-29,12.3,2014,3
2014-03-30,14.2,2014,3
2014-03-31,13.8,2014,3
