datum,temperatura,leto,mesec
2014-12-01,3.0,2014,12
2014-12-02,1.8,2014,12
2014-12-03,1.9,2014,12
2014-12-04,2.9,2014,12
2014-12-05,4.1,2014,12
2014-12-06,4.7,2014,12
2014-12-07,5.2,2014,12
2014-12-08,5.2,2014,12
2014-12-09,2.9,2014,12
2014-12-10,1.3,2014,12
2014-12-11,2.8,2014,12
2014-12-12,1.9,2014,12
2014-12-13,4.9,2014,12
2014-12-14,7.7,2014,12
2014-12-15,7.1,2014,12
2014-12-16,6.5,2014,12
2014-12-17,6.7,2014,12
2014-12-18,5.2,2014,12
2014-12-19,8.1,2014,12
2014-12-20,7.5,2014,12
2014-12-21,4.5,2014,12
2014-12-22,3.2,2014,12
2014-12-23,6.0,2014,12
2014-12-24,4.6,2014,12
2014-12-25,4.8,2014,12
2014-12-26,3.5,2014,12
2014-12-27,-0.1,2014,12
2014-12-28,-1.9,2014,12
2014-12-29,-6.7,2014,12
2014-12-30,-10.4,2014,12
2014-12-31,-12.6,2014,12
