datum,temperatura,leto,mesec
2009-12-01,7.3,2009,12
2009-12-02,3.8,2009,12
2009-12-03,3.8,2009,12
2009-12-04,1.7,2009,12
2009-12-05,1.4,2009,12
2009-12-06,1.5,2009,12
2009-12-07,3.3,2009,12
2009-12-08,4.7,2009,12
2009-12-09,3.9,2009,12
2009-12-10,2.5,2009,12
2009-12-11,2.3,2009,12
2009-12-12,1.3,2009,12
2009-12-13,-1.1,2009,12
2009-12-14,-2.3,2009,12
2009-12-15,-2.6,2009,12
2009-12-16,-2.9,2009,12
2009-12-17,-4.5,2009,12
2009-12-18,-6.6,2009,12
2009-12-19,-8.9,2009,12
2009-12-20,-14.8,2009,12
2009-12-21,-8.8,2009,12
2009-12-22,1.4,2009,12
2009-12-23,4.8,2009,12
2009-12-24,5.6,2009,12
2009-12-25,6.6,2009,12
2009-12-26,0.3,2009,12
2009-12-27,1.6,2009,12
2009-12-28,1.0,2009,12
2009-12-29,1.5,2009,12
2009-12-30,3.1,2009,12
2009-12-31,4.5,2009,12
