datum,temperatura,leto,mesec
2011-05-01,12.2,2011,5
2011-05-02,12.8,2011,5
2011-05-03,13.7,2011,5
2011-05-04,9.4,2011,5
2011-05-05,10.0,2011,5
2011-05-06,11.6,2011,5
2011-05-07,14.8,2011,5
2011-05-08,13.1,2011,5
2011-05-09,11.8,2011,5
2011-05-10,15.4,2011,5
2011-05-11,17.8,2011,5
2011-05-12,18.8,2011,5
2011-05-13,17.2,2011,5
2011-05-14,18.3,2011,5
2011-05-15,11.3,2011,5
2011-05-16,11.5,2011,5
2011-05-17,13.9,2011,5
2011-05-18,15.7,2011,5
2011-05-19,18.5,2011,5
2011-05-20,18.8,2011,5
2011-05-21,18.2,2011,5
2011-05-22,18.4,2011,5
2011-05-23,19.2,2011,5
2011-05-24,20.4,2011,5
2011-05-25,19.8,2011,5
2011-05-26,19.1,2011,5
2011-05-27,21.4,2011,5
2011-05-28,12.6,2011,5
2011-05-29,16.2,2011,5
2011-05-30,18.5,2011,5
2011-05-31,20.1,2011,5
