datum,temperatura,leto,mesec
2011-01-01,-1.1,2011,1
2011-01-02,-1.0,2011,1
2011-01-03,-1.8,2011,1
2011-01-04,-4.1,2011,1
2011-01-05,-4.4,2011,1
2011-01-06,-2.9,2011,1
2011-01-07,2.2,2011,1
2011-01-08,4.4,2011,1
2011-01-09,4.6,2011,1
2011-01-10,4.5,2011,1
2011-01-11,4.2,2011,1
2011-01-12,4.5,2011,1
2011-01-13,3.9,2011,1
2011-01-14,6.9,2011,1
2011-01-15,5.6,2011,1
2011-01-16,5.7,2011,1
2011-01-17,4.1,2011,1
2011-01-18,3.7,2011,1
2011-01-19,3.1,2011,1
2011-01-20,0.2,2011,1
2011-01-21,-1.5,2011,1
2011-01-22,-4.6,2011,1
2011-01-23,-3.9,2011,1
2011-01-24,-2.2,2011,1
2011-01-25,-2.0,2011,1
2011-01-26,-1.3,2011,1
2011-01-27,-0.1,2011,1
2011-01-28,-2.3,2011,1
2011-01-29,-3.9,2011,1
2011-01-30,-3.2,2011,1
2011-01-31,-3.1,2011,1
