datum,temperatura,leto,mesec
2011-04-01,14.1,2011,4
2011-04-02,14.2,2011,4
2011-04-03,15.2,2011,4
2011-04-04,14.2,2011,4
2011-04-05,11.1,2011,4
2011-04-06,12.6,2011,4
2011-04-07,16.6,2011,4
2011-04-08,16.8,2011,4
2011-04-09,15.8,2011,4
2011-04-10,12.6,2011,4
2011-04-11,13.6,2011,4
2011-04-12,12.9,2011,4
2011-04-13,7.8,2011,4
2011-04-14,8.3,2011,4
2011-04-15,8.1,2011,4
2011-04-16,7.7,2011,4
2011-04-17,8.9,2011,4
2011-04-18,11.3,2011,4
2011-04-19,12.3,2011,4
2011-04-20,14.4,2011,4
2011-04-21,15.3,2011,4
2011-04-22,14.9,2011,4
2011-04-23,14.9,2011,4
2011-04-24,14.2,2011,4
2011-04-25,13.5,2011,4
2011-04-26,12.4,2011,4
2011-04-27,12.0,2011,4
2011-04-28,11.9,2011,4
2011-04-29,11.4,2011,4
2011-04-30,11.8,2011,4
