datum,temperatura,leto,mesec
2011-02-01,-1.5,2011,2
2011-02-02,-1.9,2011,2
2011-02-03,-0.8,2011,2
2011-02-04,0.7,2011,2
2011-02-05,3.3,2011,2
2011-02-06,3.9,2011,2
2011-02-07,3.6,2011,2
2011-02-08,4.3,2011,2
2011-02-09,5.6,2011,2
2011-02-10,4.5,2011,2
2011-02-11,3.5,2011,2
2011-02-12,4.3,2011,2
2011-02-13,1.8,2011,2
2011-02-14,1.8,2011,2
2011-02-15,1.3,2011,2
2011-02-16,2.6,2011,2
2011-02-17,2.9,2011,2
2011-02-18,3.2,2011,2
2011-02-19,4.5,2011,2
2011-02-20,3.1,2011,2
2011-02-21,-0.4,2011,2
2011-02-22,-1.5,2011,2
2011-02-23,-1.8,2011,2
2011-02-24,-2.4,2011,2
2011-02-25,-1.0,2011,2
2011-02-26,-0.5,2011,2
2011-02-27,0.2,2011,2
2011-02-28,0.2,2011,2
