time,temperatura_avg
1981-01-01,1.2
1981-01-02,0.3
1981-01-03,4.3
1981-01-04,2.3
1981-01-05,-1.0
1981-01-06,-3.1
1981-01-07,-6.4
1981-01-08,-9.6
1981-01-09,-7.9
1981-01-10,-3.4
1981-01-11,-2.4
1981-01-12,-2.8
1981-01-13,-2.6
1981-01-14,-5.1
1981-01-15,0.0
1981-01-16,-2.0
1981-01-17,-0.5
1981-01-18,0.6
1981-01-19,-0.2
1981-01-20,-0.8
1981-01-21,-1.3
1981-01-22,-3.9
1981-01-23,-10.8
1981-01-24,-8.8
1981-01-25,-4.4
1981-01-26,-2.1
1981-01-27,-7.6
1981-01-28,-6.4
1981-01-29,-7.0
1981-01-30,-7.3
1981-01-31,-2.4
1981-02-01,1.9
1981-02-02,3.0
1981-02-03,3.0
1981-02-04,2.0
1981-02-05,0.7
1981-02-06,-0.4
1981-02-07,4.4
1981-02-08,6.4
1981-02-09,5.6
1981-02-10,2.8
1981-02-11,1.2
1981-02-12,-2.2
1981-02-13,-2.4
1981-02-14,-3.1
1981-02-15,-2.8
1981-02-16,-0.5
1981-02-17,-1.0
1981-02-18,-3.6
1981-02-19,-4.0
1981-02-20,-4.0
1981-02-21,-3.0
1981-02-22,-2.8
1981-02-23,-4.0
1981-02-24,2.6
1981-02-25,-1.4
1981-02-26,-1.3
1981-02-27,-2.3
1981-02-28,-1.5
1981-03-01,-0.6
1981-03-02,0.2
1981-03-03,0.7
1981-03-04,0.0
1981-03-05,0.8
1981-03-06,1.9
1981-03-07,7.6
1981-03-08,8.8
1981-03-09,11.2
1981-03-10,8.4
1981-03-11,12.0
1981-03-12,10.4
1981-03-13,8.2
1981-03-14,7.0
1981-03-15,6.2
1981-03-16,5.0
1981-03-17,4.3
1981-03-18,2.2
1981-03-19,3.3
1981-03-20,6.9
1981-03-21,8.6
1981-03-22,11.2
1981-03-23,10.3
1981-03-24,10.6
1981-03-25,12.1
1981-03-26,11.9
1981-03-27,8.8
1981-03-28,7.5
1981-03-29,8.8
1981-03-30,12.1
1981-03-31,12.1
1981-04-01,12.2
1981-04-02,12.1
1981-04-03,8.6
1981-04-04,6.7
1981-04-05,5.1
1981-04-06,8.2
1981-04-07,9.3
1981-04-08,11.9
1981-04-09,11.4
1981-04-10,10.3
1981-04-11,11.8
1981-04-12,14.8
1981-04-13,14.2
1981-04-14,11.4
1981-04-15,10.1
1981-04-16,6.4
1981-04-17,1.8
1981-04-18,1.4
1981-04-19,2.0
1981-04-20,3.6
1981-04-21,5.4
1981-04-22,5.0
1981-04-23,2.2
1981-04-24,3.5
1981-04-25,7.0
1981-04-26,9.0
1981-04-27,6.9
1981-04-28,3.9
1981-04-29,5.1
1981-04-30,7.6
1981-05-01,6.5
1981-05-02,5.1
1981-05-03,4.7
1981-05-04,7.1
1981-05-05,7.6
1981-05-06,9.6
1981-05-07,12.5
1981-05-08,14.6
1981-05-09,17.6
1981-05-10,18.5
1981-05-11,18.6
1981-05-12,18.1
1981-05-13,15.6
1981-05-14,15.7
1981-05-15,14.6
1981-05-16,14.0
1981-05-17,13.6
1981-05-18,13.3
1981-05-19,16.1
1981-05-20,18.6
1981-05-21,18.6
