datum,temperatura,leto,mesec
2016-03-01,6.6,2016,3
2016-03-02,5.8,2016,3
2016-03-03,3.3,2016,3
2016-03-04,4.3,2016,3
2016-03-05,6.0,2016,3
2016-03-06,7.9,2016,3
2016-03-07,4.2,2016,3
2016-03-08,4.9,2016,3
2016-03-09,5.2,2016,3
2016-03-10,7.9,2016,3
2016-03-11,6.9,2016,3
2016-03-12,6.5,2016,3
2016-03-13,5.9,2016,3
2016-03-14,5.8,2016,3
2016-03-15,2.7,2016,3
2016-03-16,2.8,2016,3
2016-03-17,5.8,2016,3
2016-03-18,7.4,2016,3
2016-03-19,6.9,2016,3
2016-03-20,8.5,2016,3
2016-03-21,8.2,2016,3
2016-03-22,8.0,2016,3
2016-03-23,5.9,2016,3
2016-03-24,6.3,2016,3
2016-03-25,6.7,2016,3
2016-03-26,7.9,2016,3
2016-03-27,7.9,2016,3
2016-03-28,9.2,2016,3
2016-03-29,11.7,2016,3
2016-03-30,12.0,2016,3
2016-03-31,14.1,2016,3
