datum,temperatura,leto,mesec
2016-02-01,10.1,2016,2
2016-02-02,10.0,2016,2
2016-02-03,9.0,2016,2
2016-02-04,3.9,2016,2
2016-02-05,3.4,2016,2
2016-02-06,4.3,2016,2
2016-02-07,6.7,2016,2
2016-02-08,7.9,2016,2
2016-02-09,10.5,2016,2
2016-02-10,5.8,2016,2
2016-02-11,3.1,2016,2
2016-02-12,0.9,2016,2
2016-02-13,3.9,2016,2
2016-02-14,5.1,2016,2
2016-02-15,4.9,2016,2
2016-02-16,5.1,2016,2
2016-02-17,3.6,2016,2
2016-02-18,5.2,2016,2
2016-02-19,6.0,2016,2
2016-02-20,4.9,2016,2
2016-02-21,8.0,2016,2
2016-02-22,9.6,2016,2
2016-02-23,10.6,2016,2
2016-02-24,6.0,2016,2
2016-02-25,4.4,2016,2
2016-02-26,4.0,2016,2
2016-02-27,2.5,2016,2
2016-02-28,5.2,2016,2
2016-02-29,7.2,2016,2
