time,tavg,tmin,tmax,prcp,snow
2008-01-01,-10.0,-16.0,-5.0,0.0,
2008-01-02,-5.4,-14.4,5.0,0.0,
2008-01-03,4.6,1.0,10.0,0.0,
2008-01-04,5.4,2.0,12.0,0.0,
2008-01-05,7.2,0.0,13.0,0.0,
2008-01-06,1.0,-2.0,7.0,,
2008-01-07,-2.5,-5.0,3.0,,
2008-01-08,-2.2,-7.0,4.0,2.0,
2008-01-09,-1.1,-4.0,2.0,,
2008-01-10,-1.6,-10.0,5.0,0.8,
2008-01-11,-0.2,-5.0,6.0,0.0,
2008-01-12,-1.9,-6.0,5.0,0.0,
2008-01-13,-3.0,-9.0,4.0,0.0,
2008-01-14,-0.8,-6.0,7.0,0.0,
2008-01-15,1.0,-6.0,8.0,0.0,
2008-01-16,-10.8,-17.0,-6.0,,
2008-01-17,-9.6,-17.0,-2.0,0.0,
2008-01-18,-6.8,-11.0,-3.0,,
2008-01-19,-6.5,-14.0,3.0,,
2008-01-20,-3.2,-11.0,8.0,,
2008-01-21,-13.4,-17.0,-11.0,,
2008-01-22,-9.0,-19.0,2.0,0.0,
2008-01-23,-6.6,-10.0,-4.0,0.0,
2008-01-24,-5.1,-12.0,6.0,0.0,
2008-01-25,0.5,-6.0,8.0,0.0,
2008-01-26,3.4,-2.0,11.0,0.0,
2008-01-27,7.7,-1.0,16.0,0.0,
2008-01-28,6.9,-2.0,11.0,,
2008-01-29,-3.8,-7.0,1.0,0.0,
2008-01-30,-4.1,-8.0,2.0,,
2008-01-31,-5.7,-15.0,2.0,0.0,
2008-02-01,1.4,-4.0,8.0,,
2008-02-02,-5.5,-11.0,0.0,,
2008-02-03,-2.2,-9.0,6.0,0.0,
2008-02-04,-4.7,-9.0,-1.0,,
2008-02-05,-8.8,-14.0,-5.0,,
2008-02-06,-4.4,-12.0,5.0,5.1,
2008-02-07,-2.8,-12.0,6.0,,
2008-02-08,0.0,-3.0,2.0,0.0,
2008-02-09,3.8,-3.0,11.0,0.0,
2008-02-10,3.4,-3.3,10.6,0.0,
2008-02-11,3.4,-2.0,10.0,,
2008-02-12,0.4,-3.0,6.0,0.0,
2008-02-13,7.2,-1.0,17.0,0.0,
2008-02-14,-6.0,-9.0,0.0,,
2008-02-15,-3.3,-10.0,5.0,1.8,
2008-02-16,2.9,-4.0,12.0,0.0,
2008-02-17,-3.6,-7.0,-1.0,,
2008-02-18,-0.2,-6.0,8.0,0.3,
2008-02-19,4.7,-3.0,15.0,0.0,
2008-02-20,0.9,-3.0,6.0,0.0,
2008-02-21,1.5,-4.0,8.0,0.0,
2008-02-22,2.7,-3.0,11.0,0.0,
2008-02-23,3.0,-1.0,10.0,0.0,
2008-02-24,6.9,-2.0,16.0,,
2008-02-25,2.3,-1.0,7.0,,
2008-02-26,0.2,-4.0,7.0,,
2008-02-27,4.2,-3.0,15.0,0.0,
2008-02-28,8.0,2.0,15.0,0.0,
2008-02-29,6.9,-3.0,16.0,0.0,
2008-03-01,13.4,5.0,23.0,0.0,
2008-03-02,-0.8,-5.0,11.0,,
2008-03-03,-3.0,-11.0,4.0,0.0,
2008-03-04,2.8,-1.0,10.0,0.0,
2008-03-05,-4.2,-7.0,-1.0,,
2008-03-06,-3.3,-9.0,2.0,0.0,
2008-03-07,1.4,-5.0,9.0,0.0,
2008-03-08,4.3,0.0,9.0,0.0,
2008-03-09,2.8,-3.0,9.0,,
2008-03-10,3.6,-3.0,12.0,0.0,
2008-03-11,7.8,-2.0,18.0,0.0,
2008-03-12,9.5,5.0,14.0,0.0,
2008-03-13,5.5,-2.0,12.0,0.0,
2008-03-14,4.1,-1.0,8.3,,
2008-03-15,2.0,-6.0,9.0,,
2008-03-16,2.2,-1.0,8.0,,
2008-03-17,-0.7,-3.0,3.0,,
2008-03-18,2.6,-5.0,10.0,0.0,
2008-03-19,6.9,-2.2,14.4,0.0,
2008-03-20,8.7,0.0,19.0,0.0,
2008-03-21,5.5,-3.0,14.0,0.0,
2008-03-22,0.8,-3.0,6.0,,
2008-03-23,1.0,-8.0,10.0,,
2008-03-24,9.2,0.0,18.0,0.0,
2008-03-25,9.2,3.0,18.0,0.0,
2008-03-26,9.5,-1.0,21.0,0.0,
2008-03-27,3.5,0.0,8.0,0.0,
2008-03-28,2.7,-1.0,8.0,0.0,
2008-03-29,8.7,-1.0,18.0,0.0,
2008-03-30,3.2,-3.0,11.0,,
2008-03-31,-0.4,-3.0,5.0,,
2008-04-01,-1.2,-9.0,6.0,2.0,
2008-04-02,4.5,-4.0,13.0,0.0,
2008-04-03,3.3,-2.0,9.0,,
