time,tavg,tmin,tmax,prcp,snow
1960-01-01,-9.6,-17.0,-5.9,1.9,
1960-01-02,-12.2,-18.7,-2.0,0.0,
1960-01-03,-11.6,-16.4,-4.2,0.0,
1960-01-04,-10.8,-18.1,-1.5,0.0,
1960-01-05,-7.5,-13.7,1.3,0.0,
1960-01-06,1.0,-7.6,10.2,0.0,
1960-01-07,3.4,-5.3,12.4,0.0,
1960-01-08,4.8,-2.6,15.7,0.0,
1960-01-09,7.7,1.9,16.3,0.0,
1960-01-10,6.0,0.2,15.2,0.0,
1960-01-11,3.3,-2.6,13.0,0.0,
1960-01-12,3.4,-2.0,11.9,0.0,
1960-01-13,2.3,-3.7,8.5,1.3,
1960-01-14,-5.3,-6.5,-3.1,9.3,
1960-01-15,-6.6,-12.0,0.2,0.0,
1960-01-16,-7.8,-12.0,-4.8,2.7,
1960-01-17,-8.5,-13.7,-6.5,5.4,
1960-01-18,-14.6,-18.1,-7.0,0.0,
1960-01-19,-14.1,-20.3,-6.5,0.0,
1960-01-20,-6.7,-14.8,3.5,0.0,
1960-01-21,-10.1,-16.4,-2.6,0.0,
1960-01-22,-11.5,-17.0,-5.9,0.0,
1960-01-23,-1.0,-7.6,5.2,0.0,
1960-01-24,-1.3,-6.5,4.1,0.0,
1960-01-25,1.4,-3.7,6.9,0.0,
1960-01-26,4.3,-1.5,10.7,0.0,
1960-01-27,2.1,-3.7,9.1,0.0,
1960-01-28,2.3,-4.2,7.4,0.0,
1960-01-29,3.4,-3.1,13.0,0.0,
1960-01-30,5.3,-0.4,14.6,0.0,
1960-01-31,2.5,-0.9,6.3,0.0,
1960-02-01,1.5,-1.5,6.3,0.0,
1960-02-02,-1.3,-4.8,1.9,2.3,
1960-02-03,0.6,-0.4,1.9,4.7,
1960-02-04,-2.3,-9.8,4.6,0.0,
1960-02-05,-1.3,-8.7,6.3,0.0,
1960-02-06,3.2,-3.7,7.4,0.0,
1960-02-07,6.1,-2.6,16.3,0.0,
1960-02-08,8.3,1.3,15.2,0.0,
1960-02-09,5.1,-2.6,9.1,0.0,
1960-02-10,-1.8,-5.9,4.1,0.0,
1960-02-11,-0.5,-4.2,4.6,1.1,
