datum,temperatura,leto,mesec
2015-01-01,-2.8,2015,1
2015-01-02,2.4,2015,1
2015-01-03,2.5,2015,1
2015-01-04,5.4,2015,1
2015-01-05,1.9,2015,1
2015-01-06,2.0,2015,1
2015-01-07,4.3,2015,1
2015-01-08,5.6,2015,1
2015-01-09,6.2,2015,1
2015-01-10,6.7,2015,1
2015-01-11,6.6,2015,1
2015-01-12,4.1,2015,1
2015-01-13,4.8,2015,1
2015-01-14,6.0,2015,1
2015-01-15,6.4,2015,1
2015-01-16,8.6,2015,1
2015-01-17,10.2,2015,1
2015-01-18,6.3,2015,1
2015-01-19,5.0,2015,1
2015-01-20,4.2,2015,1
2015-01-21,4.8,2015,1
2015-01-22,7.1,2015,1
2015-01-23,7.4,2015,1
2015-01-24,5.9,2015,1
2015-01-25,5.3,2015,1
2015-01-26,2.6,2015,1
2015-01-27,2.7,2015,1
2015-01-28,1.7,2015,1
2015-01-29,2.7,2015,1
2015-01-30,3.7,2015,1
2015-01-31,2.0,2015,1
