datum,temperatura,leto,mesec
2000-07-01,21.4,2000,7
2000-07-02,23.7,2000,7
2000-07-03,25.6,2000,7
2000-07-04,26.5,2000,7
2000-07-05,23.7,2000,7
2000-07-06,23.6,2000,7
2000-07-07,25.1,2000,7
2000-07-08,22.0,2000,7
2000-07-09,15.8,2000,7
2000-07-10,18.5,2000,7
2000-07-11,18.4,2000,7
2000-07-12,16.9,2000,7
2000-07-13,16.1,2000,7
2000-07-14,16.3,2000,7
2000-07-15,14.2,2000,7
2000-07-16,14.3,2000,7
2000-07-17,16.0,2000,7
2000-07-18,16.4,2000,7
2000-07-19,17.5,2000,7
2000-07-20,17.2,2000,7
2000-07-21,18.0,2000,7
2000-07-22,19.2,2000,7
2000-07-23,21.0,2000,7
2000-07-24,22.3,2000,7
2000-07-25,21.9,2000,7
2000-07-26,22.9,2000,7
2000-07-27,22.7,2000,7
2000-07-28,21.1,2000,7
2000-07-29,18.9,2000,7
2000-07-30,17.2,2000,7
2000-07-31,18.6,2000,7
