datum,temperatura,leto,mesec
2000-11-01,11.0,2000,11
2000-11-02,10.1,2000,11
2000-11-03,11.0,2000,11
2000-11-04,12.2,2000,11
2000-11-05,8.2,2000,11
2000-11-06,9.7,2000,11
2000-11-07,12.0,2000,11
2000-11-08,10.2,2000,11
2000-11-09,8.6,2000,11
2000-11-10,7.7,2000,11
2000-11-11,6.3,2000,11
2000-11-12,6.5,2000,11
2000-11-13,12.1,2000,11
2000-11-14,13.7,2000,11
2000-11-15,13.8,2000,11
2000-11-16,11.7,2000,11
2000-11-17,10.5,2000,11
2000-11-18,8.0,2000,11
2000-11-19,6.0,2000,11
2000-11-20,7.3,2000,11
2000-11-21,9.7,2000,11
2000-11-22,8.9,2000,11
2000-11-23,9.2,2000,11
2000-11-24,10.9,2000,11
2000-11-25,9.3,2000,11
2000-11-26,9.1,2000,11
2000-11-27,7.2,2000,11
2000-11-28,4.8,2000,11
2000-11-29,4.9,2000,11
2000-11-30,4.2,2000,11
