datum,temperatura,leto,mesec
2004-04-01,9.7,2004,4
2004-04-02,10.5,2004,4
2004-04-03,12.0,2004,4
2004-04-04,13.1,2004,4
2004-04-05,10.2,2004,4
2004-04-06,6.5,2004,4
2004-04-07,5.4,2004,4
2004-04-08,6.1,2004,4
2004-04-09,7.0,2004,4
2004-04-10,7.6,2004,4
2004-04-11,8.4,2004,4
2004-04-12,7.9,2004,4
2004-04-13,8.2,2004,4
2004-04-14,7.4,2004,4
2004-04-15,9.4,2004,4
2004-04-16,11.3,2004,4
2004-04-17,11.7,2004,4
2004-04-18,12.0,2004,4
2004-04-19,12.2,2004,4
2004-04-20,9.8,2004,4
2004-04-21,13.6,2004,4
2004-04-22,14.7,2004,4
2004-04-23,15.8,2004,4
2004-04-24,12.1,2004,4
2004-04-25,10.4,2004,4
2004-04-26,10.7,2004,4
2004-04-27,11.6,2004,4
2004-04-28,13.6,2004,4
2004-04-29,15.8,2004,4
2004-04-30,14.5,2004,4
