datum,temperatura,leto,mesec
2015-08-01,20.6,2015,8
2015-08-02,21.5,2015,8
2015-08-03,22.7,2015,8
2015-08-04,24.6,2015,8
2015-08-05,25.9,2015,8
2015-08-06,26.8,2015,8
2015-08-07,27.0,2015,8
2015-08-08,27.9,2015,8
2015-08-09,27.9,2015,8
2015-08-10,26.8,2015,8
2015-08-11,26.4,2015,8
2015-08-12,26.8,2015,8
2015-08-13,27.9,2015,8
2015-08-14,28.6,2015,8
2015-08-15,25.6,2015,8
2015-08-16,22.7,2015,8
2015-08-17,19.8,2015,8
2015-08-18,20.4,2015,8
2015-08-19,19.0,2015,8
2015-08-20,18.6,2015,8
2015-08-21,19.1,2015,8
2015-08-22,18.4,2015,8
2015-08-23,18.8,2015,8
2015-08-24,19.9,2015,8
2015-08-25,19.7,2015,8
2015-08-26,19.8,2015,8
2015-08-27,21.6,2015,8
2015-08-28,22.6,2015,8
2015-08-29,24.2,2015,8
2015-08-30,25.8,2015,8
2015-08-31,24.5,2015,8
