datum,temperatura,leto,mesec
2015-07-01,23.3,2015,7
2015-07-02,25.3,2015,7
2015-07-03,26.2,2015,7
2015-07-04,25.8,2015,7
2015-07-05,26.5,2015,7
2015-07-06,27.2,2015,7
2015-07-07,29.5,2015,7
2015-07-08,28.0,2015,7
2015-07-09,20.1,2015,7
2015-07-10,20.2,2015,7
2015-07-11,23.6,2015,7
2015-07-12,24.8,2015,7
2015-07-13,23.1,2015,7
2015-07-14,23.9,2015,7
2015-07-15,26.5,2015,7
2015-07-16,26.3,2015,7
2015-07-17,28.0,2015,7
2015-07-18,26.9,2015,7
2015-07-19,29.0,2015,7
2015-07-20,27.4,2015,7
2015-07-21,28.8,2015,7
2015-07-22,30.1,2015,7
2015-07-23,27.1,2015,7
2015-07-24,25.1,2015,7
2015-07-25,24.6,2015,7
2015-07-26,20.2,2015,7
2015-07-27,19.8,2015,7
2015-07-28,20.0,2015,7
2015-07-29,18.7,2015,7
2015-07-30,16.8,2015,7
2015-07-31,18.4,2015,7
