datum,temperatura,leto,mesec
2021-06-01,13.8,2021,6
2021-06-02,15.4,2021,6
2021-06-03,17.3,2021,6
2021-06-04,19.1,2021,6
2021-06-05,19.6,2021,6
2021-06-06,16.7,2021,6
2021-06-07,18.6,2021,6
2021-06-08,19.5,2021,6
2021-06-09,19.2,2021,6
2021-06-10,18.0,2021,6
2021-06-11,18.1,2021,6
2021-06-12,19.7,2021,6
2021-06-13,19.1,2021,6
2021-06-14,15.8,2021,6
2021-06-15,18.5,2021,6
2021-06-16,21.4,2021,6
2021-06-17,22.1,2021,6
2021-06-18,22.8,2021,6
2021-06-19,23.9,2021,6
2021-06-20,23.9,2021,6
2021-06-21,25.3,2021,6
2021-06-22,24.9,2021,6
2021-06-23,24.3,2021,6
2021-06-24,25.5,2021,6
2021-06-25,22.9,2021,6
2021-06-26,20.7,2021,6
2021-06-27,21.7,2021,6
2021-06-28,25.0,2021,6
2021-06-29,25.3,2021,6
2021-06-30,23.6,2021,6
