datum,temperatura,leto,mesec
2014-05-01,14.9,2014,5
2014-05-02,14.6,2014,5
2014-05-03,11.9,2014,5
2014-05-04,10.5,2014,5
2014-05-05,11.2,2014,5
2014-05-06,13.4,2014,5
2014-05-07,15.7,2014,5
2014-05-08,15.2,2014,5
2014-05-09,15.7,2014,5
2014-05-10,17.1,2014,5
2014-05-11,15.8,2014,5
2014-05-12,12.4,2014,5
2014-05-13,9.4,2014,5
2014-05-14,11.3,2014,5
2014-05-15,10.9,2014,5
2014-05-16,9.9,2014,5
2014-05-17,11.0,2014,5
2014-05-18,14.0,2014,5
2014-05-19,16.0,2014,5
2014-05-20,17.5,2014,5
2014-05-21,18.4,2014,5
2014-05-22,20.8,2014,5
2014-05-23,21.4,2014,5
2014-05-24,21.0,2014,5
2014-05-25,19.4,2014,5
2014-05-26,18.9,2014,5
2014-05-27,17.9,2014,5
2014-05-28,14.5,2014,5
2014-05-29,15.4,2014,5
2014-05-30,13.3,2014,5
2014-05-31,13.4,2014,5
