datum,temperatura,leto,mesec
2022-06-01,17.7,2022,6
2022-06-02,18.3,2022,6
2022-06-03,19.5,2022,6
2022-06-04,21.7,2022,6
2022-06-05,21.8,2022,6
2022-06-06,20.2,2022,6
2022-06-07,18.7,2022,6
2022-06-08,16.9,2022,6
2022-06-09,15.3,2022,6
2022-06-10,17.2,2022,6
2022-06-11,18.7,2022,6
2022-06-12,20.0,2022,6
2022-06-13,20.9,2022,6
2022-06-14,18.0,2022,6
2022-06-15,19.9,2022,6
2022-06-16,20.8,2022,6
2022-06-17,20.3,2022,6
2022-06-18,21.1,2022,6
2022-06-19,21.4,2022,6
2022-06-20,22.6,2022,6
2022-06-21,22.8,2022,6
2022-06-22,21.9,2022,6
2022-06-23,21.4,2022,6
2022-06-24,21.2,2022,6
2022-06-25,20.6,2022,6
2022-06-26,22.6,2022,6
2022-06-27,25.5,2022,6
2022-06-28,23.4,2022,6
2022-06-29,21.6,2022,6
2022-06-30,22.6,2022,6
