datum,temperatura,leto,mesec
2024-03-01,7.6,2024,3
2024-03-02,7.7,2024,3
2024-03-03,9.2,2024,3
2024-03-04,8.6,2024,3
2024-03-05,8.2,2024,3
2024-03-06,6.9,2024,3
2024-03-07,6.4,2024,3
2024-03-08,3.8,2024,3
2024-03-09,4.6,2024,3
2024-03-10,6.4,2024,3
2024-03-11,7.1,2024,3
2024-03-12,8.6,2024,3
2024-03-13,6.5,2024,3
2024-03-14,7.1,2024,3
2024-03-15,9.0,2024,3
2024-03-16,8.9,2024,3
2024-03-17,9.1,2024,3
2024-03-18,9.2,2024,3
2024-03-19,8.3,2024,3
2024-03-20,7.3,2024,3
2024-03-21,10.0,2024,3
2024-03-22,10.6,2024,3
2024-03-23,10.2,2024,3
2024-03-24,5.7,2024,3
2024-03-25,5.5,2024,3
2024-03-26,6.8,2024,3
2024-03-27,9.6,2024,3
2024-03-28,9.1,2024,3
2024-03-29,11.3,2024,3
2024-03-30,12.0,2024,3
2024-03-31,12.9,2024,3
