datum,temperatura,leto,mesec
2017-12-01,-0.3,2017,12
2017-12-02,-0.9,2017,12
2017-12-03,-5.6,2017,12
2017-12-04,-6.8,2017,12
2017-12-05,-1.0,2017,12
2017-12-06,2.1,2017,12
2017-12-07,1.3,2017,12
2017-12-08,3.2,2017,12
2017-12-09,-2.0,2017,12
2017-12-10,-4.5,2017,12
2017-12-11,6.0,2017,12
2017-12-12,8.1,2017,12
2017-12-13,1.5,2017,12
2017-12-14,2.9,2017,12
2017-12-15,4.2,2017,12
2017-12-16,-0.0,2017,12
2017-12-17,-5.0,2017,12
2017-12-18,-6.9,2017,12
2017-12-19,-7.0,2017,12
2017-12-20,-4.1,2017,12
2017-12-21,-2.8,2017,12
2017-12-22,2.1,2017,12
2017-12-23,2.9,2017,12
2017-12-24,3.7,2017,12
2017-12-25,4.6,2017,12
2017-12-26,3.1,2017,12
2017-12-27,4.2,2017,12
2017-12-28,2.7,2017,12
2017-12-29,-0.7,2017,12
2017-12-30,-3.9,2017,12
2017-12-31,-0.4,2017,12
