datum,temperatura,leto,mesec
2019-09-01,23.4,2019,9
2019-09-02,20.6,2019,9
2019-09-03,17.6,2019,9
2019-09-04,16.9,2019,9
2019-09-05,17.9,2019,9
2019-09-06,17.2,2019,9
2019-09-07,16.5,2019,9
2019-09-08,15.9,2019,9
2019-09-09,15.3,2019,9
2019-09-10,15.6,2019,9
2019-09-11,16.5,2019,9
2019-09-12,17.8,2019,9
2019-09-13,18.2,2019,9
2019-09-14,18.3,2019,9
2019-09-15,18.5,2019,9
2019-09-16,20.1,2019,9
2019-09-17,20.7,2019,9
2019-09-18,14.4,2019,9
2019-09-19,13.4,2019,9
2019-09-20,11.5,2019,9
2019-09-21,11.5,2019,9
2019-09-22,13.3,2019,9
2019-09-23,17.1,2019,9
2019-09-24,16.7,2019,9
2019-09-25,15.4,2019,9
2019-09-26,16.0,2019,9
2019-09-27,17.3,2019,9
2019-09-28,17.5,2019,9
2019-09-29,17.5,2019,9
2019-09-30,19.3,2019,9
