datum,temperatura,leto,mesec
2011-12-01,5.6,2011,12
2011-12-02,7.0,2011,12
2011-12-03,9.4,2011,12
2011-12-04,9.7,2011,12
2011-12-05,9.5,2011,12
2011-12-06,6.4,2011,12
2011-12-07,4.4,2011,12
2011-12-08,6.3,2011,12
2011-12-09,7.0,2011,12
2011-12-10,8.8,2011,12
2011-12-11,9.1,2011,12
2011-12-12,8.7,2011,12
2011-12-13,8.5,2011,12
2011-12-14,8.2,2011,12
2011-12-15,8.5,2011,12
2011-12-16,8.4,2011,12
2011-12-17,6.0,2011,12
2011-12-18,3.1,2011,12
2011-12-19,3.6,2011,12
2011-12-20,1.0,2011,12
2011-12-21,1.0,2011,12
2011-12-22,2.0,2011,12
2011-12-23,2.1,2011,12
2011-12-24,2.4,2011,12
2011-12-25,3.8,2011,12
2011-12-26,3.5,2011,12
2011-12-27,4.8,2011,12
2011-12-28,4.2,2011,12
2011-12-29,4.6,2011,12
2011-12-30,2.9,2011,12
2011-12-31,1.9,2011,12
