datum,temperatura,leto,mesec
2002-10-01,11.7,2002,10
2002-10-02,11.6,2002,10
2002-10-03,11.5,2002,10
2002-10-04,13.1,2002,10
2002-10-05,12.8,2002,10
2002-10-06,10.5,2002,10
2002-10-07,10.5,2002,10
2002-10-08,8.9,2002,10
2002-10-09,9.2,2002,10
2002-10-10,11.1,2002,10
2002-10-11,10.7,2002,10
2002-10-12,9.1,2002,10
2002-10-13,8.7,2002,10
2002-10-14,8.4,2002,10
2002-10-15,12.4,2002,10
2002-10-16,16.1,2002,10
2002-10-17,17.5,2002,10
2002-10-18,13.3,2002,10
2002-10-19,9.7,2002,10
2002-10-20,8.7,2002,10
2002-10-21,12.5,2002,10
2002-10-22,15.2,2002,10
2002-10-23,15.2,2002,10
2002-10-24,10.7,2002,10
2002-10-25,10.6,2002,10
2002-10-26,15.7,2002,10
2002-10-27,14.3,2002,10
2002-10-28,14.0,2002,10
2002-10-29,10.3,2002,10
2002-10-30,11.5,2002,10
2002-10-31,10.1,2002,10
