datum,temperatura,leto,mesec
2002-06-01,18.5,2002,6
2002-06-02,17.0,2002,6
2002-06-03,17.4,2002,6
2002-06-04,18.8,2002,6
2002-06-05,17.9,2002,6
2002-06-06,18.0,2002,6
2002-06-07,16.1,2002,6
2002-06-08,17.9,2002,6
2002-06-09,16.8,2002,6
2002-06-10,17.1,2002,6
2002-06-11,17.2,2002,6
2002-06-12,19.0,2002,6
2002-06-13,20.1,2002,6
2002-06-14,22.0,2002,6
2002-06-15,23.5,2002,6
2002-06-16,23.7,2002,6
2002-06-17,23.5,2002,6
2002-06-18,24.3,2002,6
2002-06-19,25.4,2002,6
2002-06-20,25.4,2002,6
2002-06-21,25.2,2002,6
2002-06-22,25.9,2002,6
2002-06-23,26.5,2002,6
2002-06-24,26.3,2002,6
2002-06-25,17.5,2002,6
2002-06-26,19.4,2002,6
2002-06-27,20.7,2002,6
2002-06-28,19.6,2002,6
2002-06-29,18.0,2002,6
2002-06-30,18.2,2002,6
